geoid10,POP10,long,lat
170314101001000,0,-87.58739,41.80102
170318381002021,0,-87.66963,41.87924
170318330002099,54,-87.66141,41.88178
170318381002022,0,-87.67057,41.8786
170318330002079,4,-87.65797,41.88366
170313514001020,29,-87.62274,41.82711
170318396002016,0,-87.62101,41.82398
170318381002030,0,-87.66843,41.87854
170318381002032,0,-87.67091,41.87686
170313514001002,0,-87.6241,41.83032
170313514001010,116,-87.62408,41.82899
170313514001024,37,-87.62403,41.82667
170318359003003,80,-87.61813,41.81932
170314109003008,216,-87.58182,41.79675
170318358001001,82,-87.61738,41.81572
170318360001003,96,-87.61664,41.81573
170313801001035,92,-87.61367,41.81714
170318360003009,52,-87.60947,41.81566
170314107001009,154,-87.5922,41.79896
170315401021027,0,-87.608,41.66655
170315906002007,146,-87.67057,41.82588
170315906001012,82,-87.67552,41.82765
170315905001012,11,-87.68229,41.82961
170315905001013,0,-87.68314,41.82953
170318403003012,67,-87.68347,41.83144
170315805023015,88,-87.70156,41.81681
170315805012003,167,-87.69802,41.81928
170315805023021,0,-87.69971,41.81604
170315802002018,50,-87.70166,41.8231
170315801002027,74,-87.69387,41.82335
170315801002021,70,-87.69101,41.82492
170315806001003,1,-87.69001,41.82215
170315807002010,18,-87.68758,41.82226
170315801002017,43,-87.68795,41.82493
170315807002002,30,-87.68665,41.8227
170315806003006,92,-87.69355,41.81671
170315806003004,119,-87.69231,41.81672
170315805021011,25,-87.70264,41.81429
170315805021001,138,-87.70021,41.81454
170315805023002,152,-87.69597,41.81642
170315804003002,87,-87.70551,41.80901
170318428003004,138,-87.70315,41.81086
170318428006008,2,-87.69849,41.80844
170315804003013,112,-87.71063,41.80907
170315806004008,104,-87.69165,41.81448
170316304003007,4,-87.70332,41.7958
170316304003019,93,-87.70205,41.79377
170316304003010,138,-87.70207,41.79513
170316308001013,72,-87.70017,41.79244
170318428002002,223,-87.69336,41.81101
170318428002006,111,-87.69272,41.80943
170315808001002,302,-87.68732,41.8118
170315808001013,283,-87.68694,41.80954
170318428004001,2,-87.68598,41.80818
170316115002014,1,-87.68254,41.80526
170318428005009,125,-87.69577,41.80939
170318428005010,12,-87.69606,41.80848
170316302001005,0,-87.70287,41.80207
170316304001004,103,-87.69673,41.80003
170316303001000,28,-87.70438,41.80059
170316303001004,49,-87.70928,41.80052
170316303001006,114,-87.70711,41.79964
170315703002008,85,-87.72801,41.80187
170315703002004,80,-87.72621,41.80327
170315703003018,18,-87.72889,41.80105
170315703003017,1,-87.73014,41.80088
170315703003012,133,-87.72865,41.80323
170315703001015,128,-87.72625,41.80509
170315703001009,96,-87.72691,41.80672
170315702001048,106,-87.72639,41.80899
170315702001049,53,-87.72699,41.80897
170315704001008,70,-87.72172,41.80766
170315703001019,6,-87.72385,41.80641
170315702001030,58,-87.72529,41.81243
170315701001018,61,-87.72056,41.80815
170315701001009,39,-87.71934,41.80906
170315704002002,4,-87.72011,41.80281
170315906003015,80,-87.6742,41.82424
170316305001001,17,-87.68511,41.80088
170316115002003,29,-87.68261,41.80821
170316115001008,147,-87.67492,41.80577
170316114002004,167,-87.67302,41.80216
170316112002018,61,-87.6612,41.80342
170316112002017,5,-87.66028,41.80344
170316112001013,1,-87.66026,41.80433
170316113003002,86,-87.66887,41.80765
170316112001002,0,-87.661,41.80753
170316103003027,62,-87.67054,41.8106
170316103002016,53,-87.67053,41.812
170316103001018,181,-87.66908,41.81473
170315907002019,43,-87.66665,41.82659
170315906001006,109,-87.67432,41.82924
170318404002001,20,-87.66687,41.83303
170318404002009,0,-87.66588,41.83256
170318404001053,90,-87.66525,41.83142
170315907002031,23,-87.66687,41.8234
170317202003042,115,-87.66935,41.70754
170317206001010,19,-87.68009,41.70526
170317205002011,36,-87.68317,41.70524
170317203002005,0,-87.6816,41.72017
170317201001013,30,-87.67695,41.72213
170318219001007,23,-87.68346,41.71454
170317203001006,38,-87.6738,41.71833
170317202003031,59,-87.66527,41.71037
170317202003033,93,-87.66397,41.70932
170317202002014,154,-87.66127,41.70967
170317113002008,49,-87.66815,41.73299
170317112004053,28,-87.67192,41.73684
170317112004058,27,-87.67323,41.7367
170317112004048,49,-87.67377,41.73846
170317112001009,50,-87.66905,41.74414
170317112001008,41,-87.66841,41.74413
170317112002011,35,-87.66464,41.73827
170317112003012,33,-87.66886,41.73687
170317114001006,47,-87.66149,41.73463
170317303001021,6,-87.66313,41.72755
170317114003021,32,-87.65658,41.73253
170317302013021,74,-87.65705,41.72768
170317302013013,49,-87.6559,41.72975
170317302012016,78,-87.65454,41.72406
170317302021035,8,-87.64926,41.72573
170317114002010,23,-87.65061,41.73505
170317110003006,51,-87.6525,41.73868
170317114003009,27,-87.65483,41.73472
170317111001005,63,-87.65685,41.74225
170317107004010,100,-87.66236,41.744
170317106002008,121,-87.66246,41.74764
170317106002007,115,-87.66186,41.74765
170317106001008,102,-87.65941,41.74768
170317105004010,49,-87.67156,41.74752
170317105004017,39,-87.6746,41.74818
170317104003006,35,-87.67042,41.75137
170317104003008,66,-87.66924,41.7514
170317104003000,71,-87.66745,41.75304
170317104003011,39,-87.66742,41.75142
170317103001009,70,-87.66073,41.75495
170317102005001,567,-87.65629,41.75514
170317103001022,62,-87.66145,41.75152
170317104002011,23,-87.66376,41.75126
170317107002000,0,-87.65433,41.75028
170317107001009,17,-87.65405,41.75118
170317102004010,108,-87.6529,41.75324
170317102003008,83,-87.65051,41.75509
170317102003011,136,-87.65049,41.75328
170317107002002,57,-87.65461,41.74936
170316719001028,0,-87.66339,41.76083
170316814002013,70,-87.65187,41.76054
170316104001019,5,-87.66801,41.8088
170313007001004,80,-87.71223,41.8508
170312804001029,61,-87.67212,41.88466
170312808001016,0,-87.69037,41.87774
170313018022004,24,-87.72816,41.8472
170318081001004,0,-87.77597,42.0145
170310209021005,118,-87.68192,41.99606
170319800001075,0,-87.90408,41.957
170312504005001,0,-87.7757,41.91456
170310818003021,0,-87.63618,41.88904
170312705001009,8,-87.72067,41.87849
170312705001008,0,-87.72065,41.87936
170318381002042,0,-87.66717,41.87673
170318419002012,0,-87.64628,41.86968
170318391001051,0,-87.63691,41.88382
170313102002023,17,-87.64637,41.85637
170318419002010,0,-87.647,41.87078
170313102002019,18,-87.64571,41.85484
170312519003003,47,-87.76437,41.88733
170311203005026,0,-87.73856,41.99107
170312001003030,48,-87.74068,41.93436
170318310002021,16,-87.6742,41.91499
170318310002024,72,-87.67602,41.91484
170312402001005,50,-87.66961,41.91264
170312520003019,29,-87.7729,41.88113
170312521011005,173,-87.77384,41.87978
170312505002028,0,-87.78584,41.90946
170312505002024,49,-87.78789,41.91034
170312505002029,49,-87.78745,41.90944
170312505002018,41,-87.79207,41.91021
170312505002034,0,-87.7942,41.90928
170312505003012,50,-87.7999,41.91011
170312505003023,2,-87.79938,41.90921
170318310001017,12,-87.67773,41.91211
170312414001000,82,-87.67782,41.9099
170318408002002,121,-87.70642,41.83994
170318305001005,64,-87.72464,41.83575
170318305001004,100,-87.72523,41.83574
170318305001007,79,-87.72642,41.83432
170312312001013,117,-87.718,41.90001
170312714001014,44,-87.71415,41.87696
170318429004066,0,-87.66791,41.86393
170313102001007,51,-87.64334,41.8566
170313102001014,0,-87.64302,41.85693
170311302001038,0,-87.74141,41.97605
170311002001021,0,-87.78711,41.99794
170312414004009,37,-87.67701,41.90457
170312414002005,17,-87.67703,41.90525
170312415001008,72,-87.66889,41.91004
170312505004004,47,-87.80143,41.91602
170312505001002,77,-87.78556,41.91368
170312505001005,50,-87.79035,41.91362
170312505007012,27,-87.80373,41.91508
170318312002019,106,-87.73166,41.91449
170318312002020,151,-87.73226,41.91448
170318312002022,99,-87.73349,41.91446
170312506003003,70,-87.77272,41.90475
170312506003006,79,-87.77455,41.90473
170312508002009,117,-87.75213,41.90342
170312421002007,99,-87.67142,41.90159
170312503002006,67,-87.75966,41.91061
170312411001011,102,-87.68745,41.90758
170312222001022,40,-87.68125,41.91522
170312520002010,240,-87.76743,41.88246
170312519003013,248,-87.76378,41.885
170312519004012,5,-87.76049,41.88247
170312909001014,51,-87.72907,41.86338
170312434001019,69,-87.66091,41.89455
170312433002017,26,-87.66594,41.89173
170318413001000,18,-87.67951,41.85189
170318432001006,64,-87.67407,41.8502
170318432001005,21,-87.67525,41.85016
170318432002046,70,-87.6697,41.8511
170312507003011,21,-87.76536,41.9026
170312511004004,103,-87.75359,41.90116
170312304002012,57,-87.72179,41.91088
170312304002013,57,-87.72237,41.91086
170312304001008,89,-87.71843,41.91157
170312522025006,154,-87.74746,41.87517
170312518003010,166,-87.74391,41.88414
170312315002017,177,-87.71431,41.88944
170318368001002,0,-87.71575,41.88796
170318368001021,38,-87.71451,41.8866
170318368002002,115,-87.709,41.88722
170318371001007,53,-87.70505,41.88618
170312712001002,0,-87.70272,41.8808
170318370001007,83,-87.69968,41.87773
170312431002001,0,-87.67347,41.89264
170312431002010,10,-87.67324,41.89108
170312431002020,0,-87.67229,41.88908
170318387003013,21,-87.72195,41.86361
170312421002000,50,-87.67055,41.90305
170312508002011,101,-87.74966,41.903
170312421001002,74,-87.66901,41.90279
170312512001001,27,-87.76532,41.90169
170318415001008,101,-87.70654,41.86523
170312301001024,9,-87.70674,41.91131
170312505003004,52,-87.7976,41.91172
170312505007025,0,-87.80357,41.9104
170312506004001,19,-87.77259,41.90905
170312506004003,0,-87.77499,41.90901
170312507005010,90,-87.76181,41.90826
170318313001025,0,-87.74378,41.9042
170318313001017,42,-87.74447,41.90691
170312506001017,42,-87.76856,41.90663
170312502001004,7,-87.75403,41.91373
170312502002010,95,-87.75064,41.91027
170312513005002,71,-87.77442,41.9011
170312510001007,63,-87.74745,41.90028
170318383002009,0,-87.63501,41.89914
170312510001008,34,-87.74622,41.90005
170312423002000,92,-87.67739,41.89909
170312512004015,62,-87.75914,41.89947
170318429004084,0,-87.67,41.86209
170312513001014,110,-87.76584,41.8994
170312424002014,87,-87.68567,41.89781
170312513002003,83,-87.76761,41.89756
170310817001000,503,-87.63022,41.89615
170312511003010,83,-87.75288,41.89611
170312511003007,60,-87.75473,41.89611
170312512002010,90,-87.75655,41.89608
170312512001023,4,-87.76417,41.89508
170312804001018,0,-87.67309,41.88623
170312519001006,26,-87.75865,41.88622
170312520002013,37,-87.76569,41.88052
170312520002015,59,-87.76775,41.88125
170312520003005,89,-87.77228,41.88336
170318367002019,113,-87.70554,41.89281
170318367002015,56,-87.70499,41.89439
170312435001015,14,-87.65256,41.89058
170318330001036,0,-87.65181,41.88614
170312909004026,69,-87.73397,41.86353
170312909002002,38,-87.72656,41.86159
170312909003020,16,-87.73073,41.859
170312909003011,50,-87.73567,41.85985
170312909003013,58,-87.73445,41.85964
170318433001049,51,-87.69439,41.85947
170318433001041,10,-87.69203,41.86087
170312504005020,51,-87.77921,41.91037
170312504004002,114,-87.77683,41.91197
170312504004011,51,-87.77557,41.91042
170312504002014,49,-87.76589,41.91165
170312503002000,85,-87.75601,41.91066
170312228001009,135,-87.71592,41.91523
170312303001000,106,-87.7138,41.91299
170312305002018,0,-87.73522,41.91093
170312305002014,114,-87.73277,41.91096
170313018012007,84,-87.73307,41.84391
170313018031000,103,-87.72478,41.84149
170313017013000,11,-87.72116,41.84408
170313017013012,135,-87.72116,41.84317
170313017013013,128,-87.72113,41.84154
170313017013003,85,-87.723,41.84335
170318408001013,218,-87.70831,41.84173
170318408001012,183,-87.70892,41.84173
170318435001034,16,-87.7047,41.84361
170313018032011,130,-87.72712,41.83799
170313017021007,161,-87.72102,41.83786
170313016002010,158,-87.7131,41.838
170318305002015,67,-87.72099,41.83581
170318305002011,140,-87.72341,41.83579
170313011002003,175,-87.69896,41.84619
170312307004015,137,-87.72432,41.9072
170312307004023,152,-87.7231,41.90721
170312307004018,91,-87.72554,41.90873
170312308001006,144,-87.71554,41.90797
170312309001006,159,-87.70741,41.90963
170312425002003,177,-87.69061,41.89866
170312425002004,51,-87.68718,41.898
170312425001014,127,-87.68848,41.9005
170312425001007,102,-87.69069,41.90183
170312425001012,75,-87.6911,41.90094
170312309001019,120,-87.71061,41.90711
170312309002006,160,-87.71052,41.90529
170318421002002,0,-87.73788,41.8986
170318421002004,110,-87.73725,41.89769
170318421005007,105,-87.72888,41.89647
170312312005014,59,-87.72398,41.89654
170312312003006,87,-87.72336,41.89654
170318421003000,111,-87.73017,41.89805
170318421005004,97,-87.72893,41.89806
170318421004010,104,-87.73242,41.90143
170318421004004,112,-87.72903,41.90171
170318421004006,84,-87.73027,41.90169
170312306002012,60,-87.72755,41.90289
170312306003016,72,-87.73071,41.906
170312306004001,72,-87.73201,41.90952
170312306003008,43,-87.72982,41.90828
170312306003012,0,-87.73082,41.90768
170312307002006,175,-87.71999,41.90543
170312307003023,10,-87.72176,41.90353
170312307003006,11,-87.7245,41.90563
170312307003003,69,-87.72369,41.9059
170312312003002,181,-87.72172,41.89799
170312312002006,52,-87.71971,41.89658
170318366002006,112,-87.70972,41.90117
170318366002000,69,-87.7071,41.90235
170318366002011,0,-87.70814,41.9012
170318366002015,48,-87.70813,41.89989
170318366001011,0,-87.70714,41.89821
170318366001034,17,-87.71109,41.89617
170312312002010,48,-87.71725,41.89659
170312301001016,71,-87.70255,41.91133
170312301001017,70,-87.70314,41.91132
170318324002010,169,-87.69102,41.9155
170312406001008,91,-87.69014,41.91314
170312406001020,67,-87.69181,41.91142
170312406001012,47,-87.68939,41.91146
170318366001003,182,-87.70526,41.89897
170312427001019,3,-87.70114,41.89637
170312427001013,125,-87.69828,41.89713
170312426004014,47,-87.69485,41.89591
170312411002004,43,-87.69119,41.90912
170312410002007,60,-87.69602,41.90815
170312426001001,110,-87.69532,41.90545
170312426001009,145,-87.6932,41.90411
170312426004008,91,-87.69462,41.89816
170312414003004,22,-87.66927,41.90486
170312402001014,69,-87.67089,41.91184
170312403001000,20,-87.67329,41.91406
170312423001006,71,-87.67848,41.90247
170312422001011,73,-87.67692,41.90205
170312422001012,124,-87.67509,41.90206
170312423002016,66,-87.6798,41.89723
170312423002022,5,-87.67731,41.89659
170312403001002,102,-87.67591,41.91355
170312403001019,9,-87.67596,41.91216
170312403001024,8,-87.67655,41.91214
170312412002008,28,-87.68534,41.90871
170312412002007,118,-87.68535,41.90835
170312412001005,64,-87.6826,41.9082
170312412002013,73,-87.68496,41.90579
170312412001012,81,-87.68251,41.90582
170312412001010,92,-87.68376,41.90582
170312413001010,117,-87.6802,41.90765
170312413001015,61,-87.68035,41.90569
170312414004019,28,-87.67942,41.90388
170312423001003,75,-87.6809,41.90241
170312420001011,173,-87.66587,41.89904
170312420002013,134,-87.66585,41.89675
170318423001090,6,-87.65965,41.89746
170312420001001,331,-87.66435,41.90059
170318423002011,40,-87.65589,41.89817
170312416001008,119,-87.66553,41.90953
170312416001007,170,-87.66613,41.90953
170318423001006,0,-87.66277,41.91378
170310718002002,98,-87.6474,41.91265
170318422001048,0,-87.64847,41.90692
170312420001000,62,-87.663,41.90142
170310715001004,24,-87.63601,41.91323
170310715001006,46,-87.63504,41.91326
170310717002009,62,-87.63951,41.91197
170310801005004,35,-87.62721,41.90862
170312516003013,43,-87.75445,41.88857
170312515003008,101,-87.75955,41.89206
170310801002006,151,-87.62743,41.90417
170310801001000,53,-87.62764,41.90558
170310801002004,259,-87.6261,41.90445
170310810006000,65,-87.63034,41.90353
170310812011000,456,-87.62543,41.90027
170310804001007,122,-87.63947,41.90994
170318422001069,54,-87.64481,41.90296
170310818002004,13,-87.63751,41.89855
170310818003010,0,-87.63626,41.89055
170310817001005,10,-87.63319,41.89631
170310817001010,48,-87.63319,41.89502
170312515003006,87,-87.76399,41.8939
170312516003002,40,-87.75465,41.89398
170312516001001,92,-87.75193,41.8947
170312517001034,63,-87.74726,41.89292
170312515004009,35,-87.76194,41.89084
170312515002019,67,-87.75817,41.88834
170312514001012,37,-87.76891,41.89128
170312514002002,77,-87.76559,41.89175
170312518005007,42,-87.74945,41.88483
170312518001001,20,-87.75299,41.8827
170312518005016,160,-87.74899,41.88145
170312519002023,14,-87.75723,41.88137
170318314002048,52,-87.77387,41.86661
170318314002037,231,-87.77396,41.86975
170312521021010,102,-87.76298,41.87769
170312521022010,141,-87.76315,41.87497
170312521023006,68,-87.76426,41.87404
170318314002002,0,-87.76206,41.87262
170312522022006,227,-87.74722,41.87699
170312605001043,0,-87.73691,41.87356
170312605001008,36,-87.73727,41.87851
170312605001007,0,-87.73603,41.8783
170312605001000,8,-87.7367,41.88034
170312315006036,36,-87.72169,41.89195
170312315006016,47,-87.71933,41.89383
170312315006012,72,-87.72084,41.89449
170312315002005,56,-87.71465,41.89129
170312604001008,0,-87.73705,41.88589
170312603001009,10,-87.73445,41.88559
170312602001014,21,-87.72762,41.88441
170312602001018,34,-87.72729,41.88375
170312603001021,80,-87.73433,41.88293
170312606002013,54,-87.73141,41.87485
170312607002011,62,-87.72671,41.87548
170318314001028,111,-87.74729,41.87091
170312610001011,1,-87.73684,41.87176
170312610001017,21,-87.73841,41.86964
170312610002018,0,-87.73113,41.87045
170312610002024,15,-87.73049,41.8695
170312315006018,32,-87.72176,41.89382
170318371001001,0,-87.70508,41.88727
170318371001008,208,-87.70257,41.88619
170318371002022,36,-87.69846,41.88575
170312601001002,72,-87.72283,41.88678
170312601001009,82,-87.72234,41.88379
170312601001011,56,-87.72234,41.88325
170312601001021,291,-87.72204,41.88107
170312608001008,42,-87.72233,41.87914
170312608001015,33,-87.72434,41.87777
170312608002001,92,-87.72223,41.8769
170312608002002,61,-87.72432,41.87688
170312714001002,4,-87.71542,41.8802
170312714001009,43,-87.71223,41.87863
170312714001011,114,-87.71422,41.87803
170318373002000,45,-87.70693,41.87335
170318380002010,92,-87.68112,41.87688
170318374001006,3,-87.69258,41.88134
170312705001015,0,-87.71602,41.87478
170312705001028,0,-87.71939,41.87304
170312609002002,7,-87.72515,41.87329
170312609001003,77,-87.72198,41.87235
170313005001013,0,-87.72131,41.8486
170313006001003,153,-87.71807,41.85141
170313007001010,114,-87.71403,41.85042
170313007001002,119,-87.71102,41.85056
170318373002006,90,-87.70952,41.87206
170318380002034,41,-87.68472,41.87467
170312712001044,47,-87.70325,41.87663
170318374001018,55,-87.69469,41.87691
170318373001003,70,-87.70436,41.87257
170318373001023,3,-87.7021,41.8694
170312718001013,43,-87.69752,41.87126
170312718001020,49,-87.69753,41.87037
170312909001013,76,-87.72911,41.86495
170318380001001,0,-87.67849,41.88105
170312432001009,190,-87.67088,41.89396
170312433001009,58,-87.66642,41.89449
170312433002002,86,-87.66643,41.89405
170312433001011,85,-87.66317,41.89454
170312909002000,11,-87.72534,41.86161
170312827002026,94,-87.68767,41.87183
170318429004025,0,-87.67254,41.86567
170318429004024,0,-87.67256,41.86612
170318429004018,0,-87.66763,41.86653
170312428001000,7,-87.68805,41.89549
170312429001004,1,-87.68652,41.89437
170312429001016,34,-87.68531,41.89327
170312429002003,40,-87.68612,41.89193
170312430002002,79,-87.68069,41.89471
170312429002001,0,-87.68333,41.8918
170318378001024,60,-87.6828,41.88328
170312433002025,5,-87.66387,41.8902
170312434002000,46,-87.65777,41.89312
170312434003010,0,-87.66014,41.89178
170312434002014,33,-87.65817,41.89025
170312434003013,0,-87.65945,41.89018
170312435001029,0,-87.65658,41.89028
170313018021015,20,-87.7286,41.84443
170313005002014,135,-87.72063,41.84523
170313008002006,176,-87.70907,41.84718
170313007003002,124,-87.71151,41.84715
170313007002008,9,-87.71174,41.84465
170312434003014,69,-87.66104,41.89024
170318330002053,5,-87.65781,41.88517
170318330002045,22,-87.65506,41.88688
170318330002048,11,-87.65652,41.88609
170318330002060,0,-87.65619,41.88431
170313009003003,191,-87.7018,41.84909
170313009002009,0,-87.70488,41.84906
170313011001007,15,-87.699,41.84699
170312925004002,75,-87.73316,41.85715
170312925004001,0,-87.73351,41.85852
170312925001000,14,-87.72556,41.85864
170312924002006,73,-87.72456,41.85602
170312925002000,3,-87.72513,41.85471
170312925002003,143,-87.72727,41.8546
170312925003014,69,-87.733,41.85224
170312925004021,64,-87.73307,41.85452
170312925004019,12,-87.73432,41.8546
170312925004018,11,-87.73437,41.85538
170318434001031,9,-87.7328,41.84848
170318434001043,65,-87.73418,41.84956
170318434001028,66,-87.73198,41.84991
170318434001010,0,-87.73514,41.85146
170313009001011,0,-87.70075,41.84483
170313009001012,0,-87.70198,41.84482
170313009001007,107,-87.70049,41.84574
170313006001007,4,-87.71896,41.85067
170313008001015,81,-87.70704,41.85015
170313012002004,22,-87.69256,41.84665
170318407001007,157,-87.69706,41.8535
170318407003003,83,-87.69458,41.85441
170318387001000,0,-87.71604,41.86604
170318387001005,106,-87.72048,41.86532
170318417001015,57,-87.70939,41.85277
170318431002016,99,-87.70442,41.85451
170318416001018,79,-87.70805,41.85447
170318415002006,36,-87.70828,41.8614
170318415002013,54,-87.70701,41.85998
170318415002011,13,-87.70578,41.85999
170312912001009,133,-87.71193,41.86164
170312912002016,104,-87.71313,41.86134
170312912002017,50,-87.71309,41.85991
170318387004010,91,-87.71553,41.85988
170318387002007,81,-87.72169,41.86142
170318387002014,121,-87.72407,41.86001
170312924002008,95,-87.72331,41.85603
170312922002003,83,-87.71672,41.85804
170312924002012,91,-87.72389,41.85421
170312924002014,20,-87.72448,41.85277
170318414002017,42,-87.71927,41.85185
170318413003001,68,-87.68257,41.84824
170318432001004,30,-87.67625,41.84997
170318413002006,116,-87.68413,41.85137
170318413002009,159,-87.6841,41.85046
170318413002012,57,-87.68192,41.85004
170318413002034,36,-87.68095,41.84893
170318416001022,0,-87.70986,41.85552
170318416001020,61,-87.70872,41.85576
170318416001011,75,-87.70691,41.85609
170312922001000,61,-87.71061,41.85811
170318415001010,0,-87.70591,41.86407
170318415001011,16,-87.7065,41.86406
170313109001002,0,-87.67484,41.8581
170313108002001,128,-87.66774,41.85755
170318412001004,145,-87.68231,41.85414
170313109002000,194,-87.6722,41.85383
170313109002001,99,-87.67466,41.8538
170318412001006,50,-87.67956,41.85373
170318413003003,41,-87.68431,41.8482
170313102001013,0,-87.64269,41.85708
170318432002004,42,-87.64165,41.85881
170318330002075,0,-87.6562,41.88421
170318330002085,0,-87.65644,41.88362
170318331002016,0,-87.6522,41.87724
170312831001008,49,-87.66283,41.86872
170312832001013,191,-87.66038,41.86837
170312832001010,82,-87.65736,41.8691
170318330002102,166,-87.66146,41.88262
170313106002014,93,-87.65915,41.85655
170313106003013,149,-87.66002,41.85539
170318330002109,0,-87.65467,41.88234
170318331003028,0,-87.65744,41.87969
170318331002015,0,-87.65728,41.87682
170318429002005,5,-87.666,41.86621
170318429002010,27,-87.66505,41.86396
170313106001001,355,-87.65545,41.85944
170312801002022,0,-87.64161,41.8838
170313206002016,399,-87.62496,41.87005
170313206002018,0,-87.62505,41.8695
170318391001082,0,-87.6291,41.88106
170318331001024,100,-87.64872,41.87856
170313105001014,114,-87.65396,41.85627
170313103001025,48,-87.64791,41.85601
170313104001011,56,-87.65271,41.85644
170313104001014,99,-87.65273,41.85595
170318432002005,42,-87.64115,41.85881
170318122004008,0,-87.80485,41.90884
170318122004007,0,-87.80343,41.90863
170318122004002,4,-87.79726,41.90873
170318133013000,8,-87.75022,41.86557
170310407001008,16,-87.68957,41.96609
170311512002011,90,-87.77021,41.94013
170311512002013,46,-87.77475,41.94006
170311511003012,125,-87.76284,41.9393
170311102001002,47,-87.76989,41.98203
170311102001016,174,-87.7687,41.97974
170311105012006,70,-87.76751,41.97835
170310505001011,87,-87.68688,41.95132
170310603002002,40,-87.67078,41.9504
170310506002008,58,-87.67709,41.94938
170311506001016,45,-87.76723,41.94999
170311506002001,49,-87.76839,41.94928
170311506003002,71,-87.77539,41.94874
170311001005007,22,-87.78305,41.99059
170311001005010,23,-87.78578,41.98991
170310205001009,109,-87.68169,41.99875
170310308003009,128,-87.66656,41.97964
170310308004012,101,-87.66656,41.9769
170310308004015,111,-87.6666,41.97645
170311605012005,99,-87.71343,41.96
170311708002017,47,-87.81322,41.93906
170311709001025,58,-87.81305,41.93529
170311709001027,43,-87.8143,41.93528
170311709001001,25,-87.80858,41.93777
170311709001000,0,-87.80728,41.93768
170311003005003,10,-87.81254,41.99677
170311001002045,77,-87.781,41.98754
170311001002049,78,-87.78063,41.98714
170311001003004,62,-87.78192,41.98562
170311101002018,68,-87.76982,41.98384
170310406002015,73,-87.68728,41.96527
170310407001011,58,-87.68911,41.9653
170311408003000,17,-87.70042,41.96454
170311408003007,26,-87.70191,41.96368
170311408004015,14,-87.70523,41.96145
170311606013010,64,-87.69996,41.96009
170310503001000,44,-87.68896,41.96085
170310503003005,85,-87.69284,41.96061
170311104002003,49,-87.77403,41.97183
170311503007014,48,-87.76618,41.96529
170311502005019,84,-87.75394,41.95813
170311105013021,83,-87.76146,41.97404
170311502002019,43,-87.74908,41.96186
170311502002022,24,-87.75094,41.96183
170311502004025,36,-87.75215,41.9616
170311408001009,49,-87.70683,41.96493
170311408004010,80,-87.70553,41.96235
170311606013005,104,-87.7018,41.96031
170311606012009,2,-87.70265,41.95816
170311606011008,104,-87.70602,41.95847
170311606011005,76,-87.70786,41.95846
170311606012005,93,-87.70357,41.95849
170311711003002,43,-87.78471,41.94454
170311801004014,29,-87.80151,41.93704
170318106002044,19,-87.79954,41.95785
170310505001013,113,-87.68752,41.95279
170310505004013,25,-87.68011,41.94777
170311506002005,34,-87.76837,41.94837
170311506003004,54,-87.77295,41.94832
170310603002020,25,-87.66978,41.94722
170310603002017,27,-87.67068,41.9472
170311702002006,64,-87.78269,41.94776
170310506002022,47,-87.67707,41.94759
170311506002009,3,-87.76717,41.94817
170312002004012,112,-87.74033,41.92811
170318316005010,84,-87.79618,41.92475
170318316005012,64,-87.79496,41.92476
170318316002012,94,-87.7983,41.92383
170310507001003,22,-87.67818,41.94614
170311506002010,3,-87.76709,41.94723
170310509001012,51,-87.68367,41.94564
170311507003010,51,-87.76341,41.94706
170310508001005,12,-87.68187,41.94611
170310615001006,97,-87.66034,41.94597
170311702002018,65,-87.77776,41.94645
170311702002019,56,-87.78018,41.94641
170318319002000,78,-87.66914,41.94608
170310622002003,89,-87.65738,41.94465
170310615001019,6,-87.6636,41.94387
170311101004003,9,-87.77428,41.98954
170311101004022,28,-87.77576,41.987
170311704004005,44,-87.81432,41.95163
170311006004048,50,-87.79295,41.97934
170318319002017,15,-87.67181,41.94373
170311003006001,44,-87.81067,41.99307
170311003002006,48,-87.81095,41.98421
170310207022013,179,-87.70354,41.99637
170310207022010,201,-87.70173,41.9964
170310207022011,148,-87.70232,41.99639
170311102002019,29,-87.77519,41.98176
170311104002020,52,-87.76922,41.96935
170311504013004,84,-87.77356,41.96701
170311505012008,74,-87.78597,41.9633
170311502004015,9,-87.75646,41.96447
170311502004016,38,-87.75653,41.96538
170311502004005,41,-87.7541,41.96538
170311902001002,55,-87.75301,41.93852
170311904011021,48,-87.77979,41.93634
170311904011028,33,-87.77646,41.93617
170311904011030,61,-87.77764,41.93546
170311902003004,138,-87.75531,41.93484
170311703002000,26,-87.79687,41.95252
170310508001009,84,-87.68244,41.94432
170311511004012,69,-87.76546,41.94384
170311711001013,79,-87.78006,41.94366
170318315001011,84,-87.78864,41.93714
170318315001003,42,-87.78988,41.93802
170311801001001,25,-87.79154,41.93801
170311801004012,34,-87.79903,41.93698
170311904011009,14,-87.77651,41.93776
170311902001010,79,-87.75298,41.93761
170311904011005,60,-87.78439,41.93765
170311904011014,33,-87.78437,41.9372
170311903001007,48,-87.76185,41.93749
170311512003013,64,-87.77516,41.9428
170311511004016,42,-87.76447,41.9427
170311511003000,111,-87.76293,41.94204
170311511003001,53,-87.7654,41.94202
170311512003017,40,-87.77483,41.9419
170310512002001,36,-87.67421,41.94119
170310512002004,48,-87.67718,41.94118
170311512002002,85,-87.77023,41.94104
170318315001007,85,-87.79039,41.93551
