,ID.org,city,name,state,year
349,DI48,Staten Island,INTERMEDIATE SCHOOL 24,NA,NA
350,RR2933,New York,BOTTOMLESS CLOSET,NA,NA
351,DI4175,NA,CUNY WIDE IT NETWORK INFRASTRUCTURE,NA,NA
352,A2033,New York,NEW MUSIC CONSORT,NY,1997
353,A463,Brooklyn,BROWNSVILLE COMMUNITY OUTREACH SERVICE,NA,NA
354,DI395,Jamaica,CODE FOUNDATION QUEENS CHAPTER,NA,NA
355,RR7713,Far Rockaway,BROAD CHANNEL CIVIC ASSOCIATIO,NY,2006
356,DI4182,NA,CUNYCENTER FOR COMMUNITY PLANNING AND DEVELOPMENT,NA,NA
357,DI3017,New York,HIP HOP CULTURE CENTER,NA,NA
358,DI1016,Bronx,PROJECT CLUB CLEMENTE,NA,NA
359,RR3899,New York,JAMES WELDON JOHNSON CENT,NY,2010
360,A1214,New York,GIRL SCOUT COUNCIL OF GREATER NY,NA,NA
361,DI3005,New York,MORNINGSIDE BARC,NA,NA
362,DI1491,New York,NAZI WAR VICTIMS,NA,NA
363,DI4594,NA,WINDSOR TERRACE,NA,NA
364,A2731,Bellerose,ST GREGORYS COMMUNITY SERVICE CENTER,NA,NA
365,DI1130,Brooklyn,NARROWS SENIOR CENTER,NA,NA
366,DI3143,Brooklyn,SURFSIDE SENIOR CLUB,NA,NA
367,DI1824,Brooklyn,BAINBRIDGE STREETMALCOLM X BLOCK ASSOCIATION,NA,NA
368,DI3442,Sunnyside,SUNNYSIDE GARDENS PRESERVATION ALLIANCE,NA,NA
369,A1425,New York,ICE THEATER OF NY,NY,2004
370,C4042,New York,CENTER FOR COLLABORATIVE ED,NY,2000
371,A1570,New York,JOSE LIMON DANCE FOUNDATION,NY,2010
372,DI2670,South Ozone Park,NEW BEGINNINGS OUTREACH,NA,NA
373,DI1825,New York,EDUCATIONAL PRIORITIES PANEL,NA,NA
374,DI1275,New York,ADVENT LUTHERAN CHURCH,NA,NA
375,RR7457,Flushing,STAGES OF LEARNING,NA,NA
376,DI4919,NA,I S 034 TOTTENVILLE,NA,NA
377,DI3307,Long Island City,CHINESE THEATER WORKS GOLD MOUNTAIN INSTITUTE,NA,NA
378,A872,New York,DAYTOP VILLAGE,NA,NA
379,RR8880,Brooklyn,UNITED TALMUDICAL ACADEMY,NY,2009
380,DI1823,Bronx,ST JAMES MIS ABUELITOS GOLDEN YEARS,NA,NA
381,C4245,New York,UNITED WAY OF NY,NA,NA
382,DI205,Long Island City,IS 204Q,NA,NA
383,DI689,New York,POLO GROUNDS TOWERS RESIDENT ASSOCIATION,NA,NA
384,RR2571,New York,ARC NY,NY,2007
385,A1588,New York,KENKELEBA HOUSE,NY,2005
386,DI3366,New York,YORKVILLE YOUTH ATHLETIC ASSOCIATION,NA,NA
387,A968,Staten Island,EASTERN NY YOUTH SOCCER ASSOCIATION,NY,2005
388,Y293,South Ozone Park,ASPECTS 27 AKA,NY,2003
389,A653,New York,CITY LORE NY CENTER FOR URBAN CULTURE,NA,NA
390,DI455,Astoria,ASTORIA YOUTH LEAGUE ROLLER HOCKEY,NA,NA
391,RR2293,Brooklyn,CONGREGATION YETEV LEV DSATMAR,NY,2009
392,DI439,Astoria,IMMACULATE CONCEPTION YOUTH,NA,NA
393,RR7959,Sunnyside,EARSAY,NA,NA
394,RR7922,New York,CROWN COMMUNITY CARE OF YORKVILLE,NA,NA
395,RR7733,Brooklyn,BROOKLYN EXTREME FLAG FOOTBALL,NA,NA
396,A1286,Flushing,HAITIAN SOCIETY FOR MUTUAL AID,NY,2004
397,DI3735,Brooklyn,ABUNDANT LIFE COMMUNITY SERVICE,NA,NA
398,RR8411,Brooklyn,NEW HOPE COMMUNITY SERVICES,NA,NA
399,N25,Bronx,BRONX SALUTES AMERICA,NY,2003
400,RR7808,NA,CHURCH OF GODS CHILDREN,NA,NA
401,DI3722,Brooklyn,LEARNING ABOUT MULTIMEDIA PROJECT,NA,NA
402,A354,New York,BOKHARIAN JEWISH COUNCIL OF AMERICA,NY,2001
403,RR2870,New York,SCHOOLWORKS LAB,NY,2005
404,RR9051,Brooklyn,CENTER FOR SCIENCE AND TECH,NY,2003
405,217,New York,HARLEM LITTLE LEAGUE,NA,NA
406,N567,Brooklyn,ST JOHNS DAY CARE CENTER,NY,2011
407,RR8582,Brooklyn,PUBLIC SCHOOL 170K PARENT TEACHER ASSOCIATION,NA,NA
408,A402,Bronx,BRONX ORGANIZATION FOR LEARNING DISABLED,NY,2010
409,DI3201,New York,PS 40 PTA,NA,NA
410,RR7816,New York,CHURCH OF ST LUKE IN FIELDS,NA,NA
411,RR8612,Brooklyn,REHOBOTH DEVELOPMENT,NY,2002
412,A719,Brooklyn,COMMUNITY IMPROVEMENT,NY,2003
413,A1709,New York,LOWER EAST SIDE INTERAGENCY COUNCIL,NY,1995
414,RR8796,New York,SUMMER CAMP OPPORTUNITIES PROVIDE AN EDGE,NY,2010
415,RR2510,Sunnyside,SUNNYSIDE UNITED NEIGHBORHOOD NETWORK,NA,NA
416,RR2315,New York,EQUITY PROJECT CHARTER SCHOOL,NY,2009
417,RR8662,Long Island City,ROW NY,NA,NA
418,RR7321,Flushing,MOST HOLY REDEEMER CATHOLIC ACADEMY,NY,2010
419,RR4045,Brooklyn,HOLY CROSS GREEK ORTHODOX CHURCH,NY,2009
420,RR2766,Brooklyn,NACHAS HEALTH AND FAMILY NETWORK,NA,NA
421,RR8567,Bronx,PROGRAM REACH,NY,2006
422,DI2590,Rockaway Park,ST FRANCIS DE SALLES,NA,NA
423,RR7389,Brooklyn,PROSPECT PARK YMCA OF GREATER NY,NA,NA
424,DI3021,Brooklyn,RESURRECTION SPORTS ASSOCIATION,NA,NA
425,N356,Brooklyn,FENNELL DAY CARE CENTER,NY,2009
426,DI4121,NA,NHS WOW,NA,NA
427,DI77,Staten Island,PUBLIC SCHOOL 69R,NA,NA
428,RR4503,New York,912 EAST 178TH STREET HOUSING DEVELOPMENT FUND,NY,2010
429,RR3619,Brooklyn,YESHIVA OHR YITZCHOK,NA,NA
430,RR733,Brooklyn,FIRST BAPTIST CHURCH OF CROWN HEIGHTS,NA,NA
431,A862,New York,DANCE THEATER WORKSHOP,NA,NA
432,DI2073,Brooklyn,THEATER BACKSTAGECODE FOUNDATION,NA,NA
433,DI12,New York,EAST SIXTIES NEIGHBOHOOD ASSOCIATION,NA,NA
434,RR8141,Brooklyn,HELPING HANDS CHRISTIAN CENTERS,NY,2005
435,DI5029,NA,UJO,NA,NA
436,DI3489,Brooklyn,UTICA CHURCH AVENUE MERCHANTS ASSOCIATION,NA,NA
437,A2972,Bronx,SERVICE ALLIANCE FOR YOUTH,NA,NA
438,C4049,New York,CITY COLLEGE CHILD DEVELOPMENT,NY,2007
439,DI3641,Brooklyn,NEWKIRK AREA MERCHANTS ASSOCIATION,NA,NA
440,DI2403,Bronx,BRONX CHRISTAIN FELLOWSHIP,NA,NA
441,A1354,Staten Island,HENRY MCNEAL TURNER CULTURAL C ENTER,NY,1998
442,RR7745,Brooklyn,BROOKLYN STYLE FOUNDATION,NY,2009
443,DI5079,NA,GREATER HARLEM HOUSING,NA,NA
444,DI2803,Brooklyn,BROOKLYN PRESBYTERIAN CHURCH,NA,NA
445,RR4415,Staten Island,FAMILIES ON MOVE OF NEW YO RK CITY,NY,2010
446,A1349,New York,HELLGATE MANAGEMENT,NY,2009
447,A520,Brooklyn,CENTER FOR ANTIVIOLENCE EDUCATION CAE,NA,NA
448,RR2259,Brooklyn,BROOKLYN PRESERVATION COUNCIL FOUNDATION,NA,NA
449,37,New York,HHC QUEENS HOSPITAL,NY,2003
450,RR8723,Bronx,SOUTH RIVERDALE YOUTH BASEBALL LEAGUE,NY,2007
451,DI2082,Brooklyn,JHS 220 JOHN J PERSHING,NA,NA
452,DI4188,NA,ST BARNABAS HOSPITAL REVISED ALLOCATION,NA,NA
453,DI4615,NA,GLANMORE SENIOR CITIZEN CENTER,NA,NA
454,N321,New York,BRONX HELP DAY CARE,NY,2001
455,RR8185,New York,INDO AMERICAN ARTS COUNCIL,NY,2009
456,A1500,New York,INWOOD MANHATTAN LITTLE LEAGUE BASEBALL,NA,NA
457,DI2593,New York,RING GARDEN,NA,NA
458,DI1966,Flushing,COMMUNITY SERVICES OF METROPOLITAN NY,NA,NA
459,RR4702,Brooklyn,MS SUNSHINE DAY CARE SUNSHINE DAY CARE,NY,2009
460,DI2375,New York,POLICE ATHLETIC LEAGUE HARLEM ARMORY CENTER,NA,NA
461,DI4741,NA,MS 267 MATH SCIENCE AND TECH,NA,NA
462,A1044,Little Neck,FAMILY FOCUS ADOPTION SERVICES,NY,2008
463,A2164,Ozone Park,NOAHS ARK COMMUNITY SERVICES,NY,1999
464,A2034,New York,NEW OBSERVATIONS LIMITED,NY,2001
465,DI3621,Flushing,POMONOK SENIOR SOCIAL CLUB,NA,NA
466,DI4040,NA,AMERICAN ASSOCIATION OF CONCERNED VETERANS,NA,NA
467,C4112,Brooklyn,HOSPITAL CLINIC HOME,NY,2007
468,RR2336,St. Albans,GENESIS TRANSITIONAL HOUSING MINISTRIES,NA,NA
469,RR8873,New York,UNITED HOUSE OF PRAYER FOR ALL PEOPLE,NY,2008
470,DI4733,NA,HERMANOS FRATERNOS DE LEIZA ALDEA,NA,NA
471,DI545,Brooklyn,CYPRESS HILLS SENIOR CENTER,NA,NA
472,DI5198,NA,ROOSEVELT ISLAND RISA,NA,NA
473,RR2704,Brooklyn,HELLENIC CLASSICAL CHARTER SCHOOL,NY,2007
474,72,New York,CENTER FOR COURT INNOVATION CCI,NA,NA
475,RR3761,New York,NY UNIVERSITY CHILD STUDY CENTER,NA,NA
476,RR4212,New York,NY SHAKESPEARE FESTIVAL PUBLIC THEATER,NY,2007
477,RR8671,Brooklyn,ST MARKS CHURCH SHEEPSHEAD BAY FOOD PANTRY,NA,NA
478,A1826,Middle Village,MIDDLE VILLAGE VOLUNTEER AMBULANCE CORPS,NA,NA
479,DI290,Staten Island,CYO SENIOR GUILD,NA,NA
480,DI1794,New York,THEATRICAL EXPERIENCES FOR STUDENTS AND TEACHERS TEST THEATER,NA,NA
481,A339,New York,BINDING TOGETHER,NY,2004
482,RR4118,Brooklyn,RYAN REPERTORY HARRY WARREN THEATER,NY,2007
483,C4232,New York,NATIONAL CONFERENCE FOR,NY,2002
484,DI4984,NA,MAC ENY IMPALAS TRACK CLUB,NA,NA
485,RR8274,New York,LEARNING SPRING ELEMENTARY SCHOOL,NA,NA
486,RR9062,New York,CHILDRENS CREATIVE WRITING CAMPAIGN,NA,NA
487,DI4075,NA,SHORTEN POOL SEASON,NA,NA
488,A2648,Brooklyn,RINGSIDE,NA,NA
489,RR7901,Far Rockaway,CORNELL CEMETERY HARVEY RUDNICK,NY,2003
490,DI179,Brooklyn,YMCA OF FLATBUSH,NA,NA
491,DI3247,Jackson Heights,MUSIC OUTREACH INCLEARNING THROUGH MUSIC,NA,NA
492,RR2559,New York,AIDS SERVICE CENTER,NA,NA
493,C4181,Brooklyn,PROTESTANT BOARD OF,NY,2006
494,206,Jamaica,FRIENDS OF STRAYS,NY,2008
495,DI1867,Brooklyn,WYCKOFF GARDEN SENIOR CITIZEN CENTER,NA,NA
496,RR7289,Jamaica,LUTHERAN CHURCH OF OUR SAVIOUR,NA,NA
497,A1768,Bronx,MARBLE HILL STUDENT ACHIEVEMENT PROGRAM,NY,1997
498,DI242,Maspeth,OUR LADY OF MIRACULOUS MEDAL,NA,NA
499,DI3123,New York,MIDDLEBRIDGE EXCHANGE,NA,NA
500,DI2690,New York,BRANDEIS HIGH SCHOOL,NA,NA
501,DI4965,NA,RUNAWAY AND HOMELESS YOUTH SERVICES PEG RESTORATION,NA,NA
502,A1464,New York,INSTITUTE FOR URBAN FAMILY HEALTH,NY,2011
503,DI2567,Brooklyn,NY PARKS AND RECREATION ST JOHNS RECREATION CENTER,NA,NA
504,RR9237,New York,KIDS UNIQUE,NY,2007
505,DI3762,Brooklyn,WOVEN SPACES,NA,NA
506,DI625,Brooklyn,ST PAUL UNITED METHODIST YOUTH PROGRAM,NA,NA
507,RR8679,Bronx,SANTA MARIA ROMAN CATHOLIC CHURCH,NY,2009
508,DI5293,Deer Park,ASTORIA BASKETBALL LEAGUE,NA,NA
509,A68,New York,ACADEMY OF AMERICAN POETS,NY,2006
510,DI1407,New York,CLEMENTE SOTO VELEZ CULTURAL AND EDUCATIONAL CENTER,NA,NA
511,RR8492,New York,NY SCHOOL OF INTERIOR DESIGN,NY,2010
512,DI5208,NA,MS 390,NA,NA
513,DI2839,New York,PUBLIC SCHOOL 132M JUAN PABLO DUARTE SCHOOL,NA,NA
514,RR7021,New York,BIRTH JOYS,NY,2002
515,RR7420,New York,ROSIES BROADWAY KIDS,NA,NA
516,N217,Astoria,FEDEREATION OF HELLENIC SOCIETIES OF GREATER NY,NY,2001
517,DI1702,Brooklyn,FULTON AREA BUSINESS ASSOCIATION,NA,NA
518,RR9215,Brooklyn,INSTITUTE OF HUMANITIES,NY,2009
519,RR8748,Brooklyn,STATEWIDE BLACK AND PUERTO RICANLATINO SUBSTANCE ABUSE TASK FORCE,NA,NA
520,RR4359,Jamaica,JAMAICA CENTER IMPROVEMENT ASSOCIATION,NY,2009
521,Y40,New York,BROWNSTONE SCHOOL AND DAY CARE CENTER,NY,2009
522,C4213,Woodside,ST PAULS MULTIETHNIC CENTER,NY,2010
523,A638,Bronx,CITIWIDE HARM REDUCTION PROGRAM,NA,NA
524,N317,Brooklyn,BHRAGS HOME CARE,NY,2011
525,DI2336,Jamaica,YORK COLLEGE PERFORMING ARTS CENTERYORK COLLEGE AUXILIARY ENTERPRISES,NA,NA
526,DI3756,Queens Village,JEWISH ENRICHMENT MUSIC FOUNDATION,NA,NA
527,A1858,Bronx,MORRIS HEIGHTS HEALTH CENTER,NA,NA
528,RR4579,Rockaway Park,ST JOHNS RESIDENCE AND SCHOOL FOR BOYS,NY,2011
529,A2195,Woodside,NORTHERN WOODSIDE COALITION,NA,NA
530,DI408,Brooklyn,JASA AT STARRETT CITY,NA,NA
531,N31,New York,CENTRO EDUCACIONAL CARIBE CEDUCA,NY,2001
532,RR7415,Brooklyn,ROBERTO CLEMENTE CULTURAL,NY,2005
533,RR8260,Staten Island,LANGSTON HUGHES SCHOOL PS 233,NY,2010
534,N145,New York,NY94 HOST COMMITTEE DBA NEW YORKERS 4 NY,NY,1997
535,DI3308,Brooklyn,BUSHWICK HOUSES,NA,NA
536,DI3490,Brooklyn,MIKA SPORTS ASSOCIATION,NA,NA
537,A1360,Bronx,HIGHBRIDGE ADVISORY COUNCIL SENIOR CENTER,NA,NA
538,RR4768,New York,BOARD OF JEWISH EDUCATION BD OF JEWISH ED OF GREATER NY,NY,2009
539,N49,Brooklyn,DELTA SIGMA THETA SORORITY YOUTH LEADERSHIP,NY,2001
540,Y34.1,Brooklyn,BETH ISRAEL MEDICAL CENTER KINGS HIGHWAY DIVISION,NY,2005
541,DI4785,NA,ST MARKS OF BOWERY,NA,NA
542,RR3986,Springfield Gardens,MARTIN DE PORRES SCHOOL,NY,2005
543,Y318,Bronx,FAMILY CARE SERVICES,NA,NA
544,A2729,Brooklyn,ST BRIGIDS ROMAN CATHOLIC CHURCH OF BROOKLYN IN NY,NY,1998
545,DI243,Broad Channel,ST VIRGILLUS GOLDEN AGE,NA,NA
546,DI5296,Brooklyn,FIRST AME ZION CHURCH SENIOR CENTER,NA,NA
547,RR4091,Brooklyn,HIGHLAND PARK COMMUNITY DEVELOPMENT,NA,NA
548,DI2900,New York,EAST WARD MISSIONARY BAPTIST CHURCH,NA,NA
549,RR2398,Jamaica,LIFE CAMP,NA,NA
550,Y190,New York,NY SOCIETY FOR DEAF,NY,2004
551,RR8001,New York,EPRANY EMP PROG RECOVERED ALCOHOL,NY,2006
552,DI4209,NA,JASA WILLIAMSBURG,NA,NA
553,DI2125,New York,DRUM TELEVISION NETWORK,NA,NA
554,Y470,Staten Island,RICHMOND HOME NEED SERVICES,NY,2009
555,A1194,Jackson Heights,GARDEN SCHOOL,NA,NA
556,RR2421,New York,NAMI HARLEM,NY,2011
557,A3230,New York,TRISTATE TRANSPORTATION CAMPAIGN,NY,2001
558,DI4577,NA,CASC,NA,NA
559,97,NA,BAYVIEW COMMUNITY COUNCILDOWNTOWN STATEN ISLAND COUNCIL,NA,NA
560,DI3894,New York,ST LUKESROOSEVELT HOSPITAL CENTER CENTER FOR COMPREHENSIVE CARE,NA,NA
561,DI4353,NA,STEIN CENTER,NA,NA
562,RR9297,New York,NATIONAL FOUNDATION FOR TEACHING ENTREPRENEURSHIP,NA,NA
563,DI1398,Brooklyn,SCHOOL DISTRICT 20,NA,NA
564,DI3984,NA,DOWNTOWN COMMUNITY TELEVISION CENTER BRICKS AND MORTAR,NA,NA
565,RR8866,New York,UNIQUE PROJECTS,NY,2004
566,A1872,New York,MT OLIVET BAPTIST CHURCH,NY,1999
567,A1070,New York,FIJI THEATER,NY,2005
568,RR9140,Brooklyn,FAMILY AND COMMUNITY SUPPORT,NY,2007
569,RR4232,New York,COMMUNICATION WORKERS OF AMERICA DISTRICT 1,NY,2010
570,A1347,New York,HELLS KITCHEN NEIGHBORHOOD ASSOCIATION,NA,NA
571,A1803,Jamaica,MERRILL PARK CIVIC ASSOCIATION OF SPRINGFIELD GARDENS,NA,NA
572,RR8990,Jamaica,AIDS CENTER OF QUEENS COUNTY ADVOCACY CENTER OF QUEENS,NY,2011
573,RR9039,Staten Island,BUTLER MANOR HOMEOWNERS ASSOCIATION,NY,2008
574,DI631,New York,EXPLORING METROPOLIS DBA NY PERFORMING ARTS SPACES,NA,NA
575,A197,New York,ARTS AND BUSINESS COUNCIL OF NY,NA,NA
576,A2479,Brooklyn,PROSPECT PARK CHILDRENS SERIES,NY,2000
577,A2303,Brooklyn,OLPH GIRLS SOFTBALL LEAGUE,NY,2000
578,DI2487,Brooklyn,MARCUS GARVEY SENIOR CENTER,NA,NA
579,RR4290,New York,BLOOMINGDALE FAMILY PROGRAM,NA,NA
580,DI4028,NA,ECHO SYSTEMS AND STUDIES AND HILLSIDE AVENUE NEIGHBORHOOD ASSOCIATION HANA PARTNERSHIP FISCAL SPONSORCOMMUNITY STUDIES OF NY,NA,NA
581,DI4039,NA,HRA,NA,NA
582,A561,Woodside,CEREBRAL PALSY TRANSPORT,NY,2011
583,DI218,New York,QUEENS COLLEGE WORKER EDUCATION CENTER,NA,NA
584,DI3004,New York,CERTUPPER EAST SIDE COMMUNITY EMERGENCY RESPONSE TEAM CERTUES,NA,NA
585,RR4323,New York,YOUNG MENS AND YOUNG WOMENS HEBREW ASSOCIATION OF WASHINGTON HEIGHTS AND INWOOD,NA,NA
586,DI4348,NA,KIDS AFTER SCHOOL PROGRAM,NA,NA
587,DI1706,New York,BELIEVERS CHRISTIAN FELLOWSHIP BAPTIST CHURCH YOUTH PROGRAM,NA,NA
588,DI200,Flushing,MARTIN LUTHER KING JR MEMORIAL DAY CENTER,NA,NA
589,DI2752,Brooklyn,AMERICAN FRIENDS OF MISHKAN YECHESKEL,NA,NA
590,A1695,Brooklyn,LOCAL DEVELOPMENT OF CROWN HEIGHTS,NA,NA
591,RR2503,Bayside,ST MARYS HOSPITAL FOR CHILDREN,NA,NA
592,DI4816,NA,LIFE PROGRAM,NA,NA
593,DI512,New York,HAMILTON GRANGE SENIOR CENTER,NA,NA
594,RR7774,Bronx,CASA CULTURAL DOMINICANA DEL BRONS,NY,2005
595,DI2594,Brooklyn,WYCKOFF GARDENS TENANTS ASSOCIATION,NA,NA
596,DI1169,New York,LINKS,NA,NA
597,RR9118,Brooklyn,CULTURAL ARTS ACADEMY CHARTER SCHOOL,NY,2010
598,DI4072,NA,IGLESIA EL CALVARIO,NA,NA
599,RR7523,Brooklyn,WILLIAMSBURG CHARTER,NY,2004
600,Y490,Corona,CORONA CONGREGATIONAL,NY,2008
601,RR8933,Bronx,WOMEN IN PROGRESS,NA,NA
602,A135,New York,AMERICAN FOUNDATION FOR BL IND,NY,2006
603,RR2468,Jackson Heights,QUEENS LESBIAN AND GAY PRIDE PARADE COMMITTEE,NA,NA
604,RR2853,Staten Island,RICHMOND COUNTY SAPPHIRES,NA,NA
605,A709,Long Island City,COMMUNITY ENVIRONMENTAL CENTER,NA,NA
606,DI3316,Brooklyn,FAITH OUTREACH,NA,NA
607,RR2221,Brooklyn,ARAB AMERICAN ASSOCIATION OF NY,NA,NA
608,DI2687,New York,TEEN ENTREPRENEUR BOOT CAMP,NA,NA
609,DI1399,Staten Island,ROMAN CATHOLIC CHURCH OF IMMACULATE CONCEPTION,NA,NA
610,RR7440,New York,SHELTERING ARMS DAY CARE,NY,2011
611,DI4375,NA,I S 053 BRIAN PICCOLO,NA,NA
612,RR8152,New York,HIP 4 KIDS,NA,NA
613,A152,New York,AMERICAN SPANISH DANCE THEATER,NY,2000
614,DI3571,Ridgewood,UNITED PRESBYTERIAN CHURCH OF RIDGEWOOD,NA,NA
615,DI1348,NA,OUR LADY OF VICTROY,NA,NA
616,RR9042,Jamaica,CALBC HOUSING DEVELOPMENT FUND DBA CALVARY BAPTIST CHURCH SENIOR HOUSING,NA,NA
617,DI3672,Bronx,URBAN ASSEMBLY AT URBAN ASSEMBLY ACADEMY FOR CAREERS IN SPORTS,NA,NA
618,A329,Brooklyn,BERGEN BEACH YOUTH ORGANIZATION,NA,NA
619,RR2592,New York,BETA ISRAEL OF NORTH AMERICA CULTURAL FOUNDATION,NA,NA
620,RR7401,Flushing,RAINBOW MONTESSORI INTL SCHL,NY,2004
621,RR8439,Staten Island,NY ARTS CYPHER,NA,NA
622,DI182,Bronx,MORRIS SENIOR CENTER,NA,NA
623,RR8762,College Point,ST FIDELIS ROMAN CATHOLIC CHURCH,NA,NA
624,RR9016,New York,BOYS CLUB OF NY,NA,NA
625,DI4232,NA,EASTERN PARKWAY CULTURAL ROW,NA,NA
626,RR8928,Brooklyn,WILLIAMSBURG COLLEGIATE CS CHARTER SCHOOL,NY,2007
627,DI5188,NA,LEGAL SERVICES FOR NY HARLEM LEGAL SERVICES,NA,NA
628,RR8401,New York,NEIGHBORHOOD ARTISTS,NY,2002
629,RR8890,New York,UPPER MIDTOWN CHABADLUBAVITCH,NY,2007
630,DI4787,NA,GETHSEMANE OUTREACH MINISTRIES,NA,NA
631,Y22,Ridgewood,ASIAN AMERICAN CONSULTING SERVICES,NA,NA
632,RR3277,New York,HELP SOCIAL SERVICES RFK CENTER,NY,2010
633,DI412,Brooklyn,BOROUGH PARK SHOMRIM,NA,NA
634,Y74,New York,CONSCIENTIOUS MUSICAL REVUES,NY,2009
635,RR9251,Bronx,LITTLE BRANCHES OF BORINQUEN,NA,NA
636,RR3276,New York,HARLEM SUCCESS 5 CHARTER SCHOOL,NY,2010
637,DI1375,New York,MOUNT MORRIS PARK COMMUNITY IMPROVEMENT,NA,NA
638,DI1053,Kew Gardens,DEPARTMENT OF PARKS AND RECREATION,NA,NA
639,RR8628,Staten Island,RICHMOND DANCE ENSEMBLE,NY,2006
640,DI5185,NA,NYPL HUMANITIES AND SOCIAL SCIENCES CENTER,NA,NA
641,DI4750,NA,YOUNG IMMIGRANT WORKER PROJECT,NA,NA
642,A347,Staten Island,FRIENDS OF BLUE HERON PARK,NA,NA
643,DI1553,Staten Island,BEATRICE VICTOR SENIOR OLYMPICS,NA,NA
644,DI1879,Brooklyn,SENIOR CITIZEN OF EAST FLATBUSH,NA,NA
645,RR2297,Corona,CORONA CONGREGATIONAL CHURCH,NA,NA
646,DI620,New York,SELFHELP CONSOLIDATED SENIOR CENTER,NA,NA
647,DI4196,NA,JAMES MONROE HIGH SCHOOL SCHOOLBASED HEALTH CLINIC,NA,NA
648,RR4698,New York,VISION ED,NY,2007
649,A118,New York,AMAS MUSICAL THEATER,NY,2009
650,C4013,Brooklyn,ATLANTIC AVENUE BETTERMENT ASSOCIATION,NA,NA
651,A359,Bronx,BOSTONSECOR RESIDENT COUNCIL,NY,1998
652,A1599,Brooklyn,651 ARTS,NA,NA
653,DI4217,NA,BAY RIDGE CENTERBETHLEHEM LUTHERAN CHURCH,NA,NA
654,Y340,Laurelton,KICKERS YOUTH SPORTS ASSOCIATION OF SOUTH EAST QUEENS,NA,NA
655,A760,Brooklyn,CONGREGATION SHAARE TEFILOH OF KINGS HIGHWAY,NY,1999
656,DI2234,Staten Island,STATEN ISLAND INTEGRATED SERVICE CENTER DOE DISTRICT 31,NA,NA
657,A1511,Elmhurst,ITALIAN CHARITIES OF AMERICA,NA,NA
658,DI2923,New York,PS 208,NA,NA
659,A1726,Staten Island,LUTHERAN GIRLS CAMP ASSOCIATIO N,NY,2005
660,DI216,NA,JSPOA TRANSPORTATION PROG,NA,NA
661,N169,Jamaica,REACH INTO CULTURAL HEIGHTS,NA,NA
662,RR9466,New York,US ARMY CORPS OF ENGINEERS RESEARCH AND DEVELOPEMENT CENTER,NY,2010
663,DI291,Howard Beach,OUR LADY OF GRACE,NA,NA
664,DI3355,New York,BARD COLLEGE CLEMENTE PROGRAM,NA,NA
665,DI3858,Brooklyn,UNIVERSAL HIPHOP PARADE FOR SOCIAL JUSTICE,NA,NA
666,DI212,New York,CENTRO DE ESTUDIOS PUERTORRIQUENOS HUNTER COLLEGECUNY,NA,NA
667,RR8203,New York,JACKIE ROBINSON PARK CONSERVANCY,NA,NA
668,A3436,Brooklyn,WOMENS LEAGUE COMMUNITY RESIDENCES,NY,2011
669,Y430,New York,YWCA DAY CARE,NY,2007
670,DI1020,New York,PUBLIC SCHOOL 89M,NA,NA
671,RR2721,Staten Island,JACQUES MARCHAIS CENTER OF TIBETAN ARTS,NY,2009
672,E140,Astoria,ST FRANCIS OF ASSISI ROMAN CATHOLIC CHURCH,NA,NA
673,DI520,New York,FIRST CORINTHIAN,NA,NA
674,A553,New York,CTL HARLEM SOBERINGUP STATION,NY,2010
675,DI1422,New York,WOMENS RIGHTS AT WORK,NA,NA
676,A3459,Brooklyn,WYCKOFF HEIGHTS MEDICAL CENTER,NY,2010
677,DI5166,NA,NYU MOBILE DENTAL VAN,NA,NA
678,RR4580,New York,BLACK EQUITY ALLIANCE OF NY,NA,NA
679,DI3708,Bronx,ST LUKES SENIOR COMMUNITY PROGRAM,NA,NA
680,DI5034,NA,TRANSPORTATION OPERATING COSTS,NA,NA
681,DI2118,New York,CHESS IN PARK YOUTH SUMMER PROGRAMST NICHOLAS CHESS,NA,NA
682,A616,Brooklyn,CHRIST TEMPLE OF LOVE DAYCARE CENTER,NY,2000
683,DI4521,NA,BROWNSVILLE,NA,NA
684,DI4702,NA,QUEENS EDC,NA,NA
685,DI154,New York,ANNABELLA GONZALEZ DANCE THEATER AGDT,NA,NA
686,A1332,Flushing,HEALTH FORCE,NY,1995
687,A1226,Brooklyn,GOOD SAMARITAN FULTON DAY CARE CENTER,NY,1998
688,A206,New York,ASIA SOCIETY,NY,2010
689,DI3249,Bayside,BLESSED SACRAMENT SENIOR CITIZENS LEISURE CLUB,NA,NA
690,RR9419,Bronx,ST LUKES CHURCH SUMMER DAY CAMP,NA,NA
691,RR7429,New York,SALAAM ARTS AND INSPIRATION,NY,2004
692,DI4168,NA,CUNYCENTRAL,NA,NA
693,N336,Brooklyn,COLLEGE COMMUNITY CHILD CARE CENTER,NY,2011
694,RR4636,New York,LESBIAN AND GAY LAW FOUNDATION OF GREATER NY LEGAL,NA,NA
695,DI5342,Brooklyn,PORTSIDE NEWYORK,NA,NA
696,A3191,Bronx,THESE OUR TREASURES,NY,2011
697,DI4861,NA,PROJECT HANDYMAN,NA,NA
698,RR3419,Brooklyn,CONCERNED CITIZENS OF BENSONHURST,NA,NA
699,A125,New York,AMERICAN BALLET THEATER,NA,NA
700,DI1321,NA,PS 191M COMPUTERS,NA,NA
