,ID.org,Latitude,Longitude
4808,RR8654,40.7516378,-73.88441195
4809,DI2100,40.76668958,-73.97041639
4810,DI1416,40.64373787,-74.08723993
4811,RR2761,40.75647263,-73.86412694
4812,RR8675,40.71316609,-73.87930782
4813,RR8364,40.79998558,-73.95872435
4814,DI1565,40.72025541,-73.99501436
4815,DI1542,40.80099926,-73.94632913
4816,RR2901,40.63808597,-74.08721372
4817,RR9045,40.648246,-74.009675
4818,A2379,40.71411168,-73.98073069
4819,DI2716,40.848061,-73.921897
4820,A1999,40.75437407,-73.98012378
4821,DI2694,40.636871,-73.984794
4822,DI1068,40.566106,-74.152144
4823,A2462,40.62014076,-73.99903693
4824,RR8997,40.70863069,-74.00797823
4825,DI2505,40.715725,-74.006723
4826,DI2947,40.668974,-73.953247
4827,DI2870,40.678678,-73.919374
4828,DI3752,40.773155,-73.945967
4829,RR8546,40.87895003,-73.90487882
4830,DI2057,40.56989487,-74.14460997
4831,RR2274,40.67517197,-73.95944161
4832,RR8550,40.74416724,-73.99048532
4833,DI2451,40.743399,-73.854176
4834,DI3512,40.653388,-73.938425
4835,RR2890,40.7360672,-73.99966594
4836,DI969,40.824405,-73.936797
4837,RR8883,40.82684846,-73.8884825
4838,A170,40.81387356,-73.95658518
4839,A1469,40.77653623,-73.9774768
4840,DI8,40.749542,-73.883319
4841,DI852,40.640838,-73.965035
4842,RR8817,40.75052417,-73.99599867
4843,RR7351,40.764003,-73.978779
4844,70,40.69178093,-73.9909977
4845,A707,40.76221831,-73.73488053
4846,DI3888,40.718925,-73.846693
4847,RR8213,40.781536,-73.984247
4848,RR2278,40.69178093,-73.9909977
4849,DI1548,40.6602356,-73.74871325
4850,RR8920,40.84823064,-73.9174138
4851,RR7212,40.75144408,-73.98669724
4852,RR4116,40.77334618,-73.94647465
4853,DI920,40.723654,-73.988287
4854,A1124,40.6901918,-73.96423626
4855,231,40.73937317,-73.97661541
4856,E110,40.67778982,-73.76210212
4857,A2101,40.75044706,-73.94108271
4858,C976,40.8787577,-73.83261807
4859,DI3188,40.82164,-73.912201
4860,DI3454,40.682769,-73.970692
4861,A1707,40.72503488,-73.97980967
4862,N102,40.751186,-73.972138
4863,RR8825,40.60721233,-74.12091568
4864,RR8661,40.661453,-73.81183
4865,40,40.81079921,-73.96428284
4866,DI112,40.621971,-73.946821
4867,DI2248,40.738937,-73.87916
4868,RR2794,40.8411833,-73.94024071
4869,RR7713,40.60577123,-73.8208117
4870,DI2736,40.83369,-73.935575
4871,A486,40.70291914,-73.94296835
4872,Y318,40.81685362,-73.91910221
4873,DI251,40.669203,-73.780251
4874,151,40.71402359,-74.00388978
4875,A175,40.70752149,-74.00736298
4876,DI2443,40.829333,-73.850342
4877,DI135,40.723292,-73.848751
4878,RR4330,40.76698121,-73.95747889
4879,DI2793,40.672518,-73.912208
4880,A663,40.83307837,-73.90573156
4881,A1683,40.66201694,-73.91061584
4882,A3497,40.70715009,-73.96594569
4883,A127,40.76262871,-73.97502562
4884,N388,40.71016176,-74.00329218
4885,N58,40.79150388,-73.97052616
4886,A1077,40.67399747,-73.93927213
4887,DI1029,40.61597,-74.097152
4888,Y172,40.80017395,-73.96080798
4889,Y366,40.72521032,-73.98207134
4890,DI2846,40.78211,-73.816957
4891,RR2640,40.647083,-73.954915
4892,A1041,40.71999,-73.740969
4893,A1783,40.87757157,-73.90074358
4894,A1254,40.7713752,-73.91986091
4895,DI1250,40.72960851,-73.82298214
4896,RR2897,40.79308715,-73.9709604
4897,RR7218,40.78790175,-73.97400035
4898,DI3708,40.885059,-73.859414
4899,DI1477,40.706088,-74.004447
4900,RR7142,40.63668102,-73.94547176
4901,DI2292,40.61886038,-74.02079735
4902,A272,40.677047,-73.778208
4903,A349,40.75845588,-73.9899892
4904,N74,40.65669361,-73.943432
4905,DI3565,40.680096,-74.001478
4906,C3047,40.88787345,-73.91036512
4907,A366,40.61886038,-74.02079735
4908,DI1526,40.7070153,-73.94396534
4909,A2597,40.677047,-73.778208
4910,A1064,40.684494,-73.850427
4911,DI3204,40.708801,-73.961017
4912,A350,40.70204833,-73.95893098
4913,Y142,40.74963846,-74.00141925
4914,RR2839,40.75565788,-73.98835358
4915,DI3688,40.632261,-74.093427
4916,RR3376,40.7266267,-74.00149209
4917,RR8491,40.694985,-73.965575
4918,A374,40.57789573,-73.95617003
4919,C43,40.66595908,-73.94979491
4920,A798,40.70524711,-74.00676289
4921,A3309,40.69258314,-73.96111674
4922,DI636,40.629027,-73.949219
4923,DI1993,40.770167,-73.825967
4924,C4240,40.74102722,-73.99293073
4925,RR3388,40.80234372,-73.9466219
4926,RR9326,40.745154,-73.980751
4927,DI1534,40.79570576,-73.94911881
4928,DI2652,40.738668,-74.003107
4929,DI2091,40.71835273,-74.00396907
4930,DI2697,40.659764,-73.756177
4931,RR3169,40.61788659,-74.02986888
4932,NN2,40.83609877,-73.9035297
4933,DI377,40.66335966,-73.90533221
4934,DI776,40.674256,-73.755902
4935,RR7590,40.75379323,-73.99002763
4936,DI1909,40.5727425,-74.00212899
4937,Y143,40.74633103,-73.98257183
4938,Y465,40.744648,-73.917792
4939,DI283,40.61889026,-73.89993889
4940,166,40.68902839,-73.7632997
4941,DI2609,40.678348,-73.952792
4942,RR8261,40.7582407,-73.98894313
4943,RR2375,40.738937,-73.87916
4944,DI480,40.60836833,-74.10584129
4945,DI416,40.818955,-73.95049
4946,RR2697,40.78656337,-73.94441535
4947,C4067,40.86047552,-73.82369169
4948,DI1366,40.780218,-73.977612
4949,DI3411,40.761438,-73.958711
4950,DI3393,40.681107,-73.990741
4951,RR9243,40.74711894,-73.88652139
4952,A114,40.73661534,-73.99483547
4953,DI3711,40.704533,-73.87064
4954,154,40.85968527,-73.93048054
4955,DI1024,40.68625,-73.768475
4956,RR8829,40.6963851,-73.90931289
4957,DI3060,40.813913,-73.9466
4958,A670,40.8380749,-73.85037686
4959,DI817,40.605158,-73.745038
4960,36,40.80642395,-73.94571807
4961,A1528,40.75864003,-73.96452027
4962,C4116,40.70859521,-74.01467241
4963,RR9283,40.69178093,-73.9909977
4964,RR8561,40.87630304,-73.9057896
4965,RR7839,40.742272,-73.987907
4966,RR9151,40.695472,-73.992723
4967,A73,40.748827,-73.996353
4968,N322,40.87161878,-73.86287268
4969,72,40.75356909,-73.9918496
4970,RR8248,40.62748694,-73.9019988
4971,RR2741,40.773215,-73.746899
4972,A392,40.85586952,-73.88796626
4973,DI1764,40.57429742,-74.10578129
4974,RR2279,40.743107,-73.906134
4975,DI738,40.76357972,-73.82653366
4976,DI73,40.611431,-73.994591
4977,RR3206,40.6797521,-73.96776477
4978,A2594,40.82077963,-73.95772561
4979,RR7878,40.63411821,-73.99559749
4980,DI3375,40.634927,-73.981612
4981,RR7846,40.59794687,-74.09188142
4982,DI3725,40.825897,-73.926012
4983,RR3543,40.80234372,-73.9466219
4984,A101,40.847553,-73.936012
4985,DI451,40.652531,-73.930557
4986,RR7699,40.72028538,-73.98386789
4987,DI2624,40.675699,-73.745808
4988,DI2974,40.694786,-73.739241
4989,RR8381,40.61283722,-74.09915954
4990,DI2839,40.850569,-73.934328
4991,DI2757,40.775549,-73.983773
4992,DI2857,40.698687,-73.760111
4993,RR3930,40.770391,-73.923967
4994,DI1261,40.684997,-73.793055
4995,DI1600,40.61354469,-74.00371915
4996,RR2567,40.75986593,-73.96822002
4997,DI164,40.88063998,-73.86008704
4998,77,40.724608,-73.980332
4999,A1233,40.61587196,-74.13827398
5000,DI1852,40.73259916,-73.98148255
5001,DI2145,40.65511139,-73.91356233
5002,A1420,40.803854,-73.96310702
5003,A894,40.71458287,-74.01294232
5004,DI1373,40.706088,-74.004447
5005,DI155,40.788849,-73.940078
5006,DI1883,40.74895219,-73.999424
5007,Y278.11,40.74739665,-73.99282426
5008,DI2767,40.866179,-73.837837
5009,DI2476,40.701718,-73.75834
5010,DI553,40.61629566,-73.91270877
5011,RR4392,40.70528283,-74.01430233
5012,RR2684,40.61544463,-74.07359052
5013,A1013,40.76671306,-73.99249177
5014,A1011,40.76147471,-73.98560351
5015,DI799,40.72348,-73.885835
5016,N59,40.75457313,-73.95756583
5017,DI246,40.820103,-73.949445
5018,218,40.67261055,-73.8663359
5019,DI383,40.73689964,-73.79262593
5020,A2480,40.6900142,-73.9327252
5021,RR7806,40.68224581,-73.85403696
5022,N154,40.87175304,-73.87007553
5023,A1482,40.67780944,-73.9376331
5024,DI605,40.770391,-73.923967
5025,DI196,40.67261055,-73.8663359
5026,A2562,40.756099,-73.947477
5027,A1840,40.74961667,-73.99445735
5028,DI2328,40.62197532,-74.03887087
5029,A2134,40.72668223,-73.98999564
5030,Y119,40.7114568,-73.99476436
5031,Y131,40.79272019,-73.94624846
5032,DI2554,40.801672,-73.950797
5033,A2423,40.73120169,-73.95360594
5034,DI3695,40.737801,-73.756706
5035,A524,40.768479,-73.960718
5036,A2730,40.60767758,-73.92394725
5037,N314,40.62747886,-73.97664863
5038,RR7261,40.76467337,-73.82829719
5039,RR7937,40.83158999,-73.91160309
5040,DI558,40.645097,-73.980778
5041,DI1868,40.69984473,-73.91209479
5042,RR7232,40.70869785,-74.01166759
5043,RR3126,40.76339903,-73.80329291
5044,A141,40.6904328,-73.85322918
5045,RR6980,40.74634398,-73.98388289
5046,DI645,40.74739665,-73.99282426
5047,Y242,40.74862877,-73.98922362
5048,DI3654,40.697713,-73.952909
5049,RR7585,40.6151125,-74.08195419
5050,RR3953,40.69178093,-73.9909977
5051,DI2401,40.683185,-73.849273
5052,A139,40.70528283,-74.01430233
5053,RR2482,40.69051792,-73.96778673
5054,RR3713,40.724324,-73.996124
5055,RR4433,40.823241,-73.826218
5056,DI782,40.600963,-73.951826
5057,RR2917,40.74739665,-73.99282426
5058,DI1755,40.63592204,-74.11753011
5059,DI3000,40.759872,-73.966815
5060,RR7650,40.74228108,-74.00126433
5061,DI2541,40.680314,-73.93084
5062,A1232,40.67540697,-73.99915166
5063,RR4532,40.818719,-73.85718
5064,DI3778,40.595289,-73.993373
5065,DI1497,40.86903911,-73.90309348
5066,RR9114,40.67790451,-73.9161744
5067,A1845,40.770167,-73.825967
5068,A907,40.65916262,-73.92754453
5069,A248,40.78308277,-73.97794073
5070,A2413,40.754501,-73.991918
5071,DI931,40.776312,-73.980481
5072,DI2572,40.672913,-73.81225
5073,A2082,40.63076111,-73.9592314
5074,DI1855,40.72407115,-73.99253226
5075,RR3615,40.682668,-73.948077
5076,RR8572,40.786,-73.84407
5077,DI2677,40.635528,-73.95068
5078,A2736,40.69258314,-73.96111674
5079,A256,40.60008238,-74.14343873
5080,RR7007,40.69178093,-73.9909977
5081,DI2158,40.73896317,-73.99578307
5082,DI2383,40.814594,-73.811154
5083,DI1808,40.70364742,-73.98916322
5084,RR8007,40.68361487,-73.92611732
5085,DI3139,40.621971,-73.946821
5086,114,40.55653096,-74.15525738
5087,A3277,40.74554059,-73.9941132
5088,A2188,40.799621,-73.970312
5089,A608,40.72051658,-74.00054992
5090,RR7890,40.63444148,-73.91255276
5091,RR4321,40.63197637,-73.98538238
5092,DI2163,40.62946369,-73.99802881
5093,RR8175,40.67012345,-73.87392883
5094,RR2846,40.75565788,-73.98835358
5095,RR2621,40.57788064,-73.9675385
5096,A2777,40.8787577,-73.83261807
5097,N373,40.70260787,-73.92712285
5098,DI2555,40.764149,-73.961899
5099,RR8289,40.74492858,-73.99886506
5100,DI2976,40.731782,-73.743333
5101,RR8703,40.79726329,-73.91159194
5102,A1392.1,40.69251942,-73.98652865
5103,DI2089,40.78614819,-73.97651904
5104,DI2863,40.693257,-73.756824
5105,RR8329,40.677047,-73.778208
5106,RR3212,40.70580352,-74.01273593
5107,DI350,40.64844306,-73.97818771
5108,DI2948,40.811689,-73.936443
5109,A3174,40.74528014,-73.98848354
5110,RR7875,40.6458622,-73.88308184
5111,DI1783,40.57827595,-73.9920142
5112,A1464,40.73712603,-73.99240064
5113,DI1661,40.619153,-73.965619
5114,A1680,40.69178093,-73.9909977
5115,DI1768,40.81762659,-73.9240456
5116,RR2546,40.62058914,-73.9558416
5117,RR9276,40.62401191,-74.03200537
5118,DI2326,40.68301601,-73.96510434
5119,N264,40.66717149,-73.9522217
5120,A1863,40.82550467,-73.90693856
5121,RR2715,40.74554059,-73.9941132
5122,A1910,40.77041121,-73.99048211
5123,DI1691,40.84929436,-73.89610444
5124,A393,40.868747,-73.849303
5125,44,40.81207,-73.954377
5126,A1997,40.83129501,-73.92034299
5127,RR8580,40.72889974,-73.992131
5128,A2079,40.75534201,-73.99161011
5129,DI3515,40.766113,-73.993
5130,N383,40.63637839,-73.9818149
5131,RR2202,40.70623744,-74.0124541
5132,DI2791,40.885386,-73.898278
5133,RR8073,40.88796962,-73.91267147
5134,A1669,40.75392306,-73.98646727
5135,RR7722,40.82304384,-73.89722147
5136,DI3062,40.621045,-74.111702
5137,DI1249,40.78989893,-73.96957086
5138,RR6979,40.74733083,-73.98723174
5139,DI2448,40.759132,-73.965557
5140,DI2784,40.784844,-73.949689
5141,DI85,40.552508,-74.13705
5142,DI2886,40.815437,-73.944256
5143,DI358,40.742199,-74.002146
5144,Y211.1,40.743107,-73.906134
5145,A1253,40.69178093,-73.9909977
5146,DI3136,40.787431,-73.967875
5147,DI3339,40.793913,-73.96318
5148,Y155,40.70992827,-73.94275945
5149,RR2710,40.66176116,-73.89349088
5150,106,40.7070911,-74.00781399
5151,DI1372,40.628781,-74.094599
5152,DI3221,40.756528,-73.871141
5153,DI639,40.83924436,-73.94036989
5154,A353,40.70716824,-74.00377391
5155,Y34,40.619061,-73.923116
5156,A383,40.83057474,-73.92866043
5157,DI1077,40.8193,-73.847149
5158,A16,40.83294778,-73.90239187
5159,RR2498,40.69239079,-73.77785433
5160,RR9005,40.767728,-73.912841
5161,DI2858,40.800759,-73.94016
5162,DI2329,40.684494,-73.850427
5163,DI2631,40.766537,-73.831277
5164,A1477,40.70275777,-73.99127926
5165,DI3405,40.775541,-73.962148
5166,DI2321,40.71271422,-74.01061003
5167,DI2661,40.538641,-74.23311
5168,RR2313,40.786538,-73.978644
5169,DI1395,40.68093615,-73.93339792
5170,RR2364,40.74179,-73.999332
5171,RR2616,40.82575318,-73.92633488
5172,A1519,40.67559119,-73.73795997
5173,A2365,40.90348844,-73.9051673
5174,RR4281,40.74809185,-73.9839667
5175,A1085,40.63333089,-73.96318388
5176,RR2499,40.64409087,-74.10184822
5177,A1440,40.70276954,-73.98712605
5178,A96,40.68307857,-73.79286519
5179,DI631,40.773232,-73.945023
5180,A612,40.714088,-73.988786
5181,RR2497,40.57565041,-73.99443919
5182,RR9338,40.75139,-73.990435
5183,DI2336,40.699605,-73.799982
5184,DI1942,40.75752866,-73.99158621
5185,DI2738,40.729352,-74.00617
5186,Y57,40.84502233,-73.9402442
5187,RR4805,40.71846393,-74.00451939
5188,RR4555,40.7169185,-74.01209623
5189,RR8641,40.558349,-73.911454
5190,RR8798,40.70069532,-73.80915619
5191,RR2548,40.74719253,-73.99657597
5192,A89,40.75437786,-73.98623254
5193,DI1530,40.76357972,-73.82653366
5194,DI2190,40.52576212,-74.21607135
5195,RR4359,40.70878492,-74.00673964
5196,RR4316,40.80155217,-73.96212653
5197,DI2949,40.625254,-73.917986
5198,DI1903,40.770167,-73.825967
5199,RR7717,40.81705454,-73.89195704
5200,DI1517,40.68010566,-73.94595825
5201,RR2774,40.69178093,-73.9909977
5202,A1727.2,40.64686596,-74.02096224
5203,RR3246,40.71185898,-73.93790221
5204,A823,40.74607036,-73.98050038
5205,RR8143,40.859035,-73.890784
5206,RR2272,40.69347765,-73.99143252
5207,N60,40.695472,-73.992723
5208,RR8696,40.75398503,-73.99121385
5209,RR9429,40.61494164,-74.08184112
5210,DI1295,40.856917,-73.909913
5211,A3453,40.70282767,-73.99059336
5212,RR3095,40.69178093,-73.9909977
5213,DI2796,40.683312,-73.772467
5214,DI11,40.747787,-73.881824
5215,A76,40.74046136,-73.98884872
5216,Y29,40.81207,-73.954377
5217,DI1216,40.69155819,-73.81097635
5218,A716,40.75399785,-73.99225815
5219,DI1853,40.6896648,-73.90398148
5220,C4214,40.69537102,-73.94711791
5221,DI2129,40.68087208,-73.9441764
5222,RR8736,40.63788479,-74.08326175
5223,DI2164,40.72503414,-73.99699073
5224,DI2044,40.71994093,-73.9485656
5225,RR7094,40.71999,-73.740969
5226,C4092.1,40.75356909,-73.9918496
5227,DI1965,40.666364,-73.985457
5228,Y482,40.67617009,-73.75494475
5229,DI476,40.650664,-73.977559
5230,RR4333,40.6561266,-73.95597303
5231,RR8711,40.76472551,-73.96692095
5232,DI2319,40.71271422,-74.01061003
5233,A2105,40.75343876,-73.99872629
5234,DI3854,40.736772,-73.865026
5235,N113,40.82942683,-73.85139928
5236,A1908,40.764248,-73.987442
5237,DI2834,40.782337,-73.945282
5238,DI2859,40.800759,-73.94016
5239,A2808,40.799621,-73.970312
5240,A2293,40.7477751,-73.75712796
5241,RR4634,40.90510702,-73.90801585
5242,Y175,40.83823724,-73.88161431
5243,RR2331,40.67473807,-73.95440143
5244,RR8264,40.70774076,-74.00743495
5245,DI848,40.587808,-73.946632
5246,A2078,40.80935729,-73.94305537
5247,RR7611,40.70396806,-73.88023028
5248,A2013,40.64350212,-73.90351048
5249,A2576,40.73601212,-74.00193163
5250,A1860,40.84760193,-73.85968829
5251,Y444,40.770391,-73.923967
5252,A2677,40.72636201,-73.99077142
5253,A34,40.602337,-74.003056
5254,DI3766,40.738431,-73.87749
5255,DI3134,40.642784,-74.078816
5256,DI2986,40.801488,-73.937536
5257,RR2870,40.7550707,-73.98085457
5258,A2471,40.744507,-73.996859
5259,RR2756,40.57277593,-74.11744258
5260,A2821,40.7263445,-73.99108446
5261,A1567,40.64409087,-74.10184822
5262,DI2176,40.63381953,-73.97165648
5263,A1128,40.64413285,-73.94238178
5264,DI3772,40.63349,-73.942774
5265,DI2553,40.68094,-73.958733
5266,RR2704,40.66275864,-73.99232589
5267,RR9004,40.64909495,-73.99987863
5268,DI2212,40.6461718,-73.95990299
5269,N25,40.85384912,-73.85448418
5270,A2989,40.62271754,-73.96442711
5271,C3063,40.85384912,-73.85448418
5272,DI3853,40.63196,-74.103039
5273,DI1739,40.65066184,-73.95802935
5274,A910,40.80725938,-73.96443543
5275,RR2970,40.80469061,-73.93975231
5276,RR7415,40.707108,-73.96618169
5277,RR8884,40.745154,-73.980751
5278,DI2552,40.718144,-73.994845
5279,RR7010,40.69178093,-73.9909977
5280,A390,40.87825321,-73.87976238
5281,A2054,40.765315,-73.960222
5282,A737,40.770167,-73.825967
5283,DI2850,40.636499,-74.082258
5284,DI795,40.778677,-73.843258
5285,RR3666,40.75907066,-73.99181792
5286,A2302,40.59900376,-74.09093064
5287,A2178,40.80378851,-73.94202083
5288,DI2041,40.75806475,-73.81875785
5289,DI756,40.807499,-73.9425
5290,RR4692,40.64409087,-74.10184822
5291,RR7690,40.59070985,-73.97507415
5292,DI680,40.64049878,-73.98712062
5293,Y483,40.70335788,-73.98966227
5294,DI674,40.5477,-74.139057
5295,DI1817,40.70579048,-73.95562599
5296,RR3651,40.584324,-74.072683
5297,RR8299,40.83251726,-73.94274008
5298,DI687,40.665936,-73.906055
5299,A541,40.74554059,-73.9941132
5300,DI1030,40.675071,-73.808358
5301,DI984,40.73868517,-73.98208949
5302,RR7847,40.81207,-73.954377
5303,DI1648,40.82963642,-73.94479634
5304,DI170,40.693267,-73.799779
5305,RR2390,40.77233259,-73.98884044
5306,A87,40.69178093,-73.9909977
5307,DI2610,40.831197,-73.894901
5308,RR8838,40.67984023,-73.77785836
5309,A2953,40.66000912,-73.83065262
5310,A2129,40.71994141,-74.00179273
5311,RR8279,40.73705777,-73.99144413
5312,A1078,40.666364,-73.985457
5313,RR9246,40.69178093,-73.9909977
5314,A1239,40.55655465,-74.16581044
5315,C4225,40.77467128,-73.96164903
5316,A990,40.71095599,-73.9595205
5317,DI2205,40.88418568,-73.86395143
5318,A2797,40.90113684,-73.91099618
5319,DI1284,40.818135,-73.916709
5320,DI2540,40.832195,-73.850982
5321,RR4881,40.8169083,-73.94131428
5322,DI1985,40.7487954,-73.98418833
5323,A2420,40.712808,-74.009507
5324,A373,40.69178093,-73.9909977
5325,DI157,40.853435,-73.936468
5326,A195,40.65564407,-73.94488452
5327,RR2343,40.60608734,-73.9038564
5328,A2175,40.88050348,-73.88107134
5329,DI414,40.818193,-73.86983
5330,A3336,40.854216,-73.847865
5331,DI789,40.686204,-73.838845
5332,N208,40.59867934,-74.07772322
5333,A1969.1,40.75079469,-73.97109857
5334,DI1527,40.68514704,-73.97355151
5335,RR7358,40.745154,-73.980751
5336,RR8596,40.57316059,-74.13745642
5337,DI3215,40.661109,-73.894553
5338,DI2856,40.69522,-73.758857
5339,DI428,40.76141306,-73.86422596
5340,DI302,40.65103968,-74.00939992
5341,RR7742,40.69062963,-73.94688161
5342,A1364,40.71903761,-73.98616867
5343,RR7936,40.776438,-73.78038
5344,DI1660,40.60233413,-73.96552133
5345,DI2118,40.75356909,-73.9918496
5346,DI1988,40.59420972,-73.94059619
5347,DI3728,40.684265,-73.85852
5348,A717,40.684381,-73.980437
5349,DI1627,40.79248606,-73.94641516
5350,RR2919,40.76668958,-73.97041639
5351,A2128,40.60311905,-74.14119193
5352,RR3962,40.78111218,-73.97991978
5353,RR3912,40.73368705,-73.98512277
5354,A2449,40.76524102,-73.74269265
5355,DI2356,40.72696677,-73.95336955
5356,207,40.774058,-73.956516
5357,C4160,40.7041021,-73.98707439
5358,RR8080,40.65454356,-73.90880089
5359,RR8764,40.67104166,-73.96027336
5360,DI1625,40.71748003,-73.79607946
5361,DI1387,40.64409087,-74.10184822
5362,4,40.778285,-73.910175
5363,A2535,40.73307121,-73.71727249
5364,A1130,40.800673,-73.966452
5365,DI3571,40.712266,-73.903634
5366,RR8291,40.74844013,-73.99180932
5367,RR8212,40.755007,-73.967791
5368,DI2217,40.768479,-73.960718
5369,RR9370,40.743107,-73.906134
5370,DI3161,40.688719,-73.971071
5371,RR6995,40.829992,-73.901875
5372,RR8683,40.88194027,-73.91800611
5373,RR8928,40.70613622,-73.96143913
5374,DI2966,40.772051,-73.958238
5375,DI1651,40.52748358,-74.2142389
5376,DI3493,40.838014,-73.900942
5377,A2938,40.53876162,-74.23447916
5378,DI3151,40.771924,-73.979346
5379,RR9395,40.72112361,-73.97990494
5380,RR3096,40.67894089,-73.9824652
5381,DI3787,40.757948,-73.969349
5382,RR9201,40.69178093,-73.9909977
5383,DI3502,40.761734,-73.949722
5384,RR8414,40.74844013,-73.99180932
5385,DI2255,40.70282862,-73.87250441
5386,DI2814,40.707792,-73.784197
5387,RR8131,40.619153,-73.965619
5388,RR3205,40.81747491,-73.94000115
5389,DI627,40.671505,-73.977841
5390,A2579,40.7648354,-73.96729768
5391,DI546,40.705424,-73.872644
5392,C4121,40.69178093,-73.9909977
5393,RR3352,40.68803094,-73.90553204
5394,DI3158,40.745029,-73.936599
5395,A681,40.91299543,-73.90682363
5396,RR8177,40.85083413,-73.83558801
5397,N99,40.69178093,-73.9909977
5398,RR2722,40.7465,-73.761707
5399,RR4885,40.69178093,-73.9909977
5400,RR4862,40.80760465,-73.93963565
5401,RR2730,40.75565788,-73.98835358
5402,A629,40.74955674,-73.97462611
5403,RR2830,40.693776,-73.800327
5404,A1644,40.7181652,-74.00089657
5405,A1324,40.72893975,-74.00535133
5406,DI3024,40.848766,-73.90462
5407,DI2474,40.792581,-73.947257
5408,RR7387,40.81207,-73.954377
5409,DI1049,40.853743,-73.90844662
5410,A1480,40.724608,-73.980332
5411,Y135,40.7095896,-74.00906802
5412,DI297,40.634647,-74.141871
5413,102,40.67952625,-73.98204395
5414,RR7374,40.69178093,-73.9909977
5415,A379,40.85558966,-73.88743568
5416,A1014,40.70613525,-74.01360022
5417,DI2480,40.67118,-73.940667
5418,RR2644,40.70631596,-74.01103089
5419,RR7921,40.84252634,-73.89391034
5420,Y365,40.70022223,-73.8320057
5421,RR4396,40.73323203,-73.99066019
5422,A534,40.73420142,-73.99098768
5423,DI1411,40.721216,-73.85021
5424,A1022,40.72540131,-74.00646677
5425,DI3109,40.755122,-73.98093
5426,DI3435,40.537718,-74.147809
5427,DI625,40.641307,-73.941607
5428,DI2891,40.807367,-73.939354
5429,C4129,40.69361949,-73.99088379
5430,RR3194,40.590874,-73.796576
5431,A3099,40.70690125,-74.00429424
5432,DI3446,40.722128,-73.99971
5433,RR2674,40.58628515,-73.95247038
5434,A2207,40.72192637,-73.98182328
5435,DI402,40.9062579,-73.90370711
5436,A2765,40.72767412,-73.99130836
5437,A1699,40.69113385,-73.99771862
5438,A1063,40.65831407,-73.95374377
5439,Y94,40.77489001,-73.98246777
5440,DI3702,40.889272,-73.857553
5441,RR4870,40.58007779,-73.95358726
5442,A1751,40.580783,-73.948759
5443,A347,40.53414848,-74.17846616
5444,DI1794,40.7446165,-73.98745698
5445,A2433,40.77204929,-73.95667977
5446,A2382,40.85083413,-73.83558801
5447,RR7906,40.62444006,-74.03299746
5448,DI2512,40.696983,-73.746772
5449,RR8827,40.69692929,-73.94649506
5450,A1952,40.783739,-73.958676
5451,RR9115,40.67652116,-73.93894389
5452,RR8411,40.65196158,-73.93369423
5453,A303,40.69178093,-73.9909977
5454,DI1133,40.73734129,-73.99751318
5455,A630,40.75448104,-73.99433231
5456,DI2531,40.818939,-73.929219
5457,DI1728,40.80972282,-73.85531057
5458,A2833,40.78945038,-73.81684164
5459,DI1831,40.71494859,-73.9543999
5460,DI874,40.777985,-73.984501
5461,DI346,40.67984,-73.922271
5462,A1796,40.71848172,-74.004816
5463,DI1624,40.6128809,-74.11982252
5464,C265,40.671509,-73.955725
5465,Y105,40.76198592,-73.99098378
5466,DI3797,40.665376,-73.844441
5467,A2313,40.751294,-73.987546
5468,RR8355,40.63449,-74.014071
5469,RR8232,40.66890521,-73.94129325
5470,DI1223,40.69258314,-73.96111674
5471,N232,40.61965193,-73.98978165
5472,E107,40.74164753,-73.98260302
5473,Y389,40.61020987,-73.75363241
5474,RR4583,40.75277109,-73.93552424
5475,DI3590,40.767404,-73.96624
5476,Y447,40.754635,-73.865942
5477,A2481,40.823241,-73.826218
5478,DI2680,40.733193,-74.000773
5479,A2709,40.80868603,-73.94864678
5480,DI2820,40.856038,-73.93417
5481,21,40.732487,-73.7516
5482,DI1558,40.77116089,-73.95343791
5483,DI3547,40.71552,-73.997518
5484,RR7243,40.61629566,-73.91270877
5485,A920,40.73231312,-74.00307255
5486,RR7587,40.722867,-73.788363
5487,DI3496,40.79092,-73.96719
5488,N414,40.79701525,-73.94901605
5489,DI2690,40.785805,-73.974396
5490,DI3789,40.592112,-73.989542
5491,DI3611,40.676776,-73.981669
5492,DI2529,40.67804,-73.791321
5493,Y310,40.79079304,-73.93910231
5494,A2816,40.6226469,-74.07522506
5495,RR8223,40.744648,-73.917792
5496,DI3425,40.741408,-73.925566
5497,RR3582,40.74844013,-73.99180932
5498,N413,40.87582724,-73.83619073
5499,RR7907,40.703292,-73.752073
5500,A951,40.790284,-73.946781
5501,DI106,40.7064895,-74.01229941
5502,DI1946,40.74739665,-73.99282426
5503,Y68,40.73953694,-73.98252789
5504,228,40.70599326,-74.01259596
5505,RR7926,40.70694,-74.011574
5506,A2430,40.75418002,-73.99205832
5507,DI1022,40.75356909,-73.9918496
5508,A2574,40.832849,-73.866778
5509,A852,40.72370545,-73.98296897
5510,E105,40.65357015,-74.01017329
5511,DI166,40.838003,-73.904158
5512,DI1006,40.720494,-73.760972
5513,RR3400,40.739801,-73.996944
5514,DI935,40.56806988,-74.11726057
5515,DI1123,40.75044706,-73.94108271
5516,RR3122,40.75565788,-73.98835358
5517,DI2823,40.67511,-73.760127
5518,RR2297,40.752572,-73.854759
