geoid10,population,lon,lat,community
170311702003014,64,       -87.7848689,        41.9490893,17
170311702003015,62,       -87.7827266,        41.9491082,17
170311702003016,66,       -87.7827273,        41.9486656,17
170311702003017,46,       -87.7848565,        41.9486393,17
170311703001000,22,       -87.7877612,        41.9525976,17
170311703001001,0,       -87.7893034,        41.9525603,17
170311703001002,0,       -87.7902677,        41.9525277,17
170311703001003,12,       -87.7923436,        41.9522096,17
170311703001004,265,       -87.7950358,        41.9521612,17
170311703001005,96,       -87.7949970,        41.9509526,17
170311703001006,314,       -87.7910566,        41.9484648,17
170311703001007,0,       -87.7948330,        41.9491882,17
170311703001008,126,       -87.7877742,        41.9519574,17
170311703001009,0,       -87.7898809,        41.9519364,17
170311703002000,26,       -87.7968543,        41.9525088,17
170311703002001,6,       -87.7980901,        41.9525192,17
170311703002002,43,       -87.7977612,        41.9515999,17
170311703002003,50,       -87.7971326,        41.9515948,17
170311703002004,34,       -87.7965217,        41.9515986,17
170311703002005,68,       -87.7964899,        41.9500213,17
170311703002006,60,       -87.7970760,        41.9499995,17
170311703002007,73,       -87.7976890,        41.9499915,17
170311703002008,60,       -87.7982964,        41.9499803,17
170311703002009,34,       -87.7983581,        41.9515906,17
170311703002010,63,       -87.7982224,        41.9481610,17
170311703002011,63,       -87.7976148,        41.9481750,17
170311703002012,78,       -87.7970002,        41.9481807,17
170311703002013,56,       -87.7964028,        41.9481970,17
170311703002014,51,       -87.7963235,        41.9463766,17
170311703002015,48,       -87.7969359,        41.9463695,17
170311703002016,80,       -87.7975328,        41.9463511,17
170311703002017,56,       -87.7981435,        41.9463431,17
170311703003000,87,       -87.7992830,        41.9525105,17
170311703003001,0,       -87.8005218,        41.9525225,17
170311703003002,42,       -87.8001539,        41.9515669,17
170311703003003,51,       -87.7995849,        41.9515940,17
170311703003004,49,       -87.7989496,        41.9515858,17
170311703003005,0,       -87.7991983,        41.9499655,17
170311703003006,45,       -87.8001151,        41.9499489,17
170311703003007,62,       -87.8007208,        41.9499390,17
170311703003008,58,       -87.8007980,        41.9515832,17
170311703003009,95,       -87.8006378,        41.9481096,17
170311703003010,47,       -87.8000324,        41.9481228,17
170311703003011,53,       -87.7994251,        41.9481333,17
170311703003012,53,       -87.7988247,        41.9481489,17
170311703003013,70,       -87.7987628,        41.9463345,17
170311703003014,54,       -87.7993571,        41.9463192,17
170311703003015,58,       -87.7999787,        41.9463134,17
170311703003016,78,       -87.8005809,        41.9462997,17
170311703004000,71,       -87.8017352,        41.9524925,17
170311703004001,36,       -87.8029883,        41.9524906,17
170311703004002,61,       -87.8032513,        41.9515184,17
170311703004003,64,       -87.8026225,        41.9515224,17
170311703004004,53,       -87.8020077,        41.9515317,17
170311703004005,42,       -87.8013806,        41.9515420,17
170311703004006,61,       -87.8013284,        41.9499261,17
170311703004007,57,       -87.8019672,        41.9499246,17
170311703004008,50,       -87.8025498,        41.9498981,17
170311703004009,55,       -87.8031784,        41.9498924,17
170311703004010,43,       -87.8031109,        41.9480697,17
170311703004011,66,       -87.8024957,        41.9480815,17
170311703004012,62,       -87.8018616,        41.9480868,17
170311703004013,36,       -87.8012536,        41.9481017,17
170311703004014,56,       -87.8011998,        41.9462940,17
170311703004015,50,       -87.8017981,        41.9462731,17
170311703004016,56,       -87.8024254,        41.9462661,17
170311703004017,66,       -87.8030321,        41.9462482,17
170311703005000,69,       -87.8041952,        41.9525008,17
170311703005001,54,       -87.8054796,        41.9525141,17
170311703005002,0,       -87.8066662,        41.9524943,17
170311703005003,23,       -87.8069290,        41.9514764,17
170311703005004,56,       -87.8063156,        41.9514811,17
170311703005005,49,       -87.8057100,        41.9514948,17
170311703005006,48,       -87.8050944,        41.9515097,17
170311703005007,55,       -87.8044810,        41.9515227,17
170311703005008,35,       -87.8038650,        41.9515382,17
170311703005009,76,       -87.8037858,        41.9498730,17
170311703005010,49,       -87.8043949,        41.9498597,17
170311703005011,53,       -87.8050249,        41.9498537,17
170311703005012,55,       -87.8056404,        41.9498393,17
170311703005013,57,       -87.8062606,        41.9498303,17
170311703005014,59,       -87.8068542,        41.9498130,17
170311703005015,63,       -87.8067987,        41.9479963,17
170311703005016,43,       -87.8061891,        41.9480067,17
170311703005017,54,       -87.8055658,        41.9480152,17
170311703005018,59,       -87.8049578,        41.9480319,17
170311703005019,76,       -87.8043491,        41.9480467,17
170311703005020,93,       -87.8037243,        41.9480567,17
170311703005021,66,       -87.8036459,        41.9462349,17
170311703005022,61,       -87.8042657,        41.9462243,17
170311703005023,81,       -87.8048794,        41.9462091,17
170311703005024,66,       -87.8055166,        41.9462080,17
170311703005025,58,       -87.8061300,        41.9461946,17
170311703005026,0,       -87.8067306,        41.9461782,17
170311704001000,0,       -87.8078354,        41.9525180,17
170311704001001,17,       -87.8090333,        41.9524808,17
170311704001002,0,       -87.8099968,        41.9524338,17
170311704001003,18,       -87.8113904,        41.9522900,17
170311704001004,26,       -87.8111643,        41.9512969,17
170311704001005,58,       -87.8105610,        41.9514573,17
170311704001006,59,       -87.8099442,        41.9514525,17
170311704001007,41,       -87.8093540,        41.9514771,17
170311704001008,47,       -87.8087229,        41.9514795,17
170311704001009,52,       -87.8081188,        41.9514946,17
170311704001010,7,       -87.8075332,        41.9515177,17
170311704001011,80,       -87.8074622,        41.9498041,17
170311704001012,69,       -87.8080754,        41.9497950,17
170311704001013,49,       -87.8086841,        41.9497819,17
170311704001014,54,       -87.8092607,        41.9497572,17
170311704001015,56,       -87.8098917,        41.9497541,17
170311704001016,60,       -87.8105199,        41.9497466,17
170311704001017,58,       -87.8111430,        41.9497338,17
170311704001018,67,       -87.8117697,        41.9497176,17
170311704001019,26,       -87.8118331,        41.9511607,17
170311704002000,82,       -87.8074075,        41.9478407,17
170311704002001,68,       -87.8080064,        41.9478205,17
170311704002002,58,       -87.8086004,        41.9477984,17
170311704002003,57,       -87.8092221,        41.9477898,17
170311704002004,62,       -87.8098199,        41.9477660,17
170311704002005,59,       -87.8104263,        41.9477457,17
170311704002006,55,       -87.8110365,        41.9477347,17
170311704002007,61,       -87.8116512,        41.9477391,17
170311704002008,32,       -87.8115757,        41.9461485,17
170311704002009,34,       -87.8110107,        41.9461583,17
170311704002010,24,       -87.8103730,        41.9461579,17
170311704002011,33,       -87.8097658,        41.9461782,17
170311704002012,42,       -87.8091325,        41.9459595,17
170311704002013,34,       -87.8085436,        41.9459872,17
170311704002014,170,       -87.8076399,        41.9460126,17
170311704002015,31,       -87.8100345,        41.9454268,17
170311704002016,38,       -87.8112562,        41.9454123,17
170311704003000,60,       -87.8122908,        41.9477329,17
170311704003001,60,       -87.8128883,        41.9477087,17
170311704003002,68,       -87.8135184,        41.9477098,17
170311704003003,65,       -87.8141238,        41.9476946,17
170311704003004,73,       -87.8147336,        41.9476838,17
170311704003005,69,       -87.8153560,        41.9476801,17
170311704003006,69,       -87.8159362,        41.9476550,17
170311704003007,56,       -87.8165773,        41.9476577,17
170311704003008,28,       -87.8175929,        41.9484789,17
170311704003009,28,       -87.8152741,        41.9460783,17
170311704003010,34,       -87.8146539,        41.9460833,17
170311704003011,29,       -87.8140949,        41.9461214,17
170311704003012,40,       -87.8134561,        41.9461198,17
170311704003013,28,       -87.8128386,        41.9461318,17
170311704003014,18,       -87.8121830,        41.9461362,17
170311704003015,20,       -87.8124950,        41.9453911,17
170311704003016,18,       -87.8137098,        41.9453487,17
170311704003017,35,       -87.8149720,        41.9453443,17
170311704003018,3,       -87.8161254,        41.9453235,17
170311704003019,29,       -87.8165158,        41.9460647,17
170311704003020,19,       -87.8171159,        41.9461706,17
170311704003021,66,       -87.8172217,        41.9474509,17
170311704003022,34,       -87.8179587,        41.9472862,17
170311704003023,32,       -87.8178334,        41.9461913,17
170311704003024,69,       -87.8174078,        41.9455075,17
170311704003025,24,       -87.8158922,        41.9460708,17
170311704004000,3,       -87.8128197,        41.9523992,17
170311704004001,41,       -87.8140311,        41.9523774,17
170311704004002,33,       -87.8152224,        41.9523419,17
170311704004003,13,       -87.8164696,        41.9523306,17
170311704004004,28,       -87.8176890,        41.9522915,17
170311704004005,44,       -87.8143380,        41.9516342,17
170311704004006,24,       -87.8137120,        41.9517638,17
170311704004007,25,       -87.8131425,        41.9519182,17
170311704004008,9,       -87.8125861,        41.9520630,17
170311704004009,25,       -87.8127633,        41.9515391,17
170311704004010,31,       -87.8149200,        41.9514790,17
170311704004011,48,       -87.8154992,        41.9513242,17
170311704004012,60,       -87.8160951,        41.9511755,17
170311704004013,71,       -87.8166996,        41.9510476,17
170311704004014,69,       -87.8173620,        41.9507846,17
170311704004015,93,       -87.8180589,        41.9506174,17
170311704004016,27,       -87.8176885,        41.9491100,17
170311704004017,32,       -87.8162967,        41.9498161,17
170311704004018,30,       -87.8149765,        41.9504236,17
170311704004019,17,       -87.8137954,        41.9509870,17
170311704004020,35,       -87.8128375,        41.9508228,17
170311704004021,25,       -87.8141013,        41.9501666,17
170311704004022,55,       -87.8135710,        41.9494245,17
170311704004023,42,       -87.8129756,        41.9495779,17
170311704004024,50,       -87.8123673,        41.9497095,17
170311704004025,17,       -87.8163169,        41.9490468,17
170311704004026,28,       -87.8153060,        41.9495935,17
170311704004027,8,       -87.8147841,        41.9491378,17
170311704004028,20,       -87.8141873,        41.9492852,17
170311704004029,9,       -87.8153216,        41.9489649,17
170311705001000,110,       -87.8194758,        41.9501301,17
170311705001001,373,       -87.8236316,        41.9493018,17
170311705001002,23,       -87.8275458,        41.9520181,17
170311705001003,61,       -87.8208457,        41.9468786,17
