,Other Health Providers,Federally Qualified Health Centers,All Free Health Clinics,Hospitals,School-Based Health Centers
170318355002031,0.0,3.0,0.0,0.0,2.0
170318355002032,0.0,3.0,0.0,0.0,2.0
170318355002033,0.0,1.0,0.0,0.0,2.0
170318355002034,0.0,3.0,0.0,0.0,2.0
170318355002035,0.0,1.0,0.0,0.0,2.0
170318355002036,0.0,1.0,0.0,0.0,2.0
170318355002037,0.0,1.0,0.0,0.0,2.0
170318355002038,0.0,1.0,0.0,0.0,1.0
170318355002039,0.0,1.0,0.0,0.0,1.0
170318355002040,0.0,1.0,0.0,0.0,1.0
170318355002041,0.0,1.0,0.0,0.0,1.0
170318355002042,0.0,3.0,0.0,0.0,1.0
170318355002043,0.0,3.0,0.0,0.0,2.0
170318355002044,0.0,3.0,0.0,0.0,2.0
170318355002045,0.0,3.0,0.0,0.0,2.0
170318355002046,0.0,3.0,0.0,0.0,1.0
170318355002047,0.0,3.0,0.0,0.0,1.0
170318355002048,0.0,3.0,0.0,0.0,1.0
170318355002049,0.0,4.0,0.0,0.0,1.0
170318355002050,0.0,3.0,0.0,0.0,1.0
170318355002051,0.0,3.0,0.0,0.0,1.0
170318355002052,0.0,4.0,0.0,0.0,1.0
170318355002053,0.0,4.0,0.0,0.0,1.0
170318355002054,1.0,3.0,0.0,0.0,2.0
170318355002055,0.0,3.0,0.0,0.0,2.0
170318355002056,0.0,0.0,0.0,0.0,2.0
170318355002057,0.0,0.0,0.0,0.0,2.0
170318355002058,0.0,0.0,0.0,0.0,2.0
170318355002059,0.0,0.0,0.0,0.0,2.0
170318355002060,0.0,0.0,0.0,0.0,2.0
170318355002061,1.0,3.0,1.0,1.0,1.0
170318355002062,0.0,1.0,0.0,0.0,2.0
170318356001000,0.0,2.0,0.0,0.0,1.0
170318356001001,0.0,2.0,0.0,0.0,1.0
170318356001002,1.0,3.0,1.0,1.0,1.0
170318356001003,0.0,3.0,0.0,0.0,1.0
170318356001004,1.0,2.0,1.0,1.0,1.0
170318356001005,1.0,3.0,1.0,1.0,1.0
170318356001006,1.0,3.0,1.0,1.0,1.0
170318356001007,0.0,4.0,0.0,0.0,1.0
170318356001008,0.0,4.0,0.0,0.0,1.0
170318356001009,1.0,2.0,1.0,1.0,1.0
170318356001010,1.0,2.0,1.0,1.0,1.0
170318356001011,1.0,2.0,1.0,1.0,1.0
170318356001012,0.0,3.0,0.0,0.0,1.0
170318356001013,1.0,3.0,1.0,1.0,1.0
170318356001014,1.0,2.0,1.0,1.0,1.0
170318356001015,1.0,2.0,1.0,1.0,1.0
170318356001016,1.0,3.0,1.0,1.0,1.0
170318356001017,1.0,3.0,1.0,1.0,1.0
170318356001018,1.0,2.0,1.0,1.0,1.0
170318356001019,1.0,2.0,1.0,1.0,1.0
170318356001020,1.0,3.0,1.0,1.0,1.0
170318356001021,1.0,2.0,1.0,1.0,1.0
170318356001022,1.0,2.0,1.0,1.0,1.0
170318356001023,1.0,2.0,1.0,1.0,1.0
170318356001024,1.0,2.0,1.0,1.0,1.0
170318356001025,1.0,2.0,1.0,1.0,1.0
170318356001026,1.0,2.0,1.0,1.0,1.0
170318356001027,1.0,2.0,1.0,1.0,1.0
170318356001028,1.0,2.0,1.0,1.0,1.0
170318356001029,1.0,2.0,1.0,1.0,1.0
170318356001030,1.0,2.0,1.0,1.0,1.0
170318356001031,1.0,2.0,1.0,1.0,1.0
170318356001032,1.0,2.0,1.0,1.0,1.0
170318356001033,0.0,1.0,0.0,0.0,1.0
170318356002000,1.0,2.0,1.0,1.0,2.0
170318356002001,1.0,2.0,1.0,1.0,1.0
170318356002002,1.0,2.0,1.0,1.0,1.0
170318356002003,1.0,2.0,1.0,1.0,1.0
170318356002004,1.0,2.0,1.0,1.0,1.0
170318356002005,1.0,2.0,1.0,1.0,1.0
170318356002006,1.0,2.0,1.0,1.0,1.0
170318356002007,1.0,2.0,1.0,1.0,1.0
170318356002008,1.0,2.0,1.0,1.0,1.0
170318356002009,1.0,1.0,1.0,2.0,1.0
170318356002010,1.0,1.0,1.0,2.0,1.0
170318356002011,1.0,2.0,1.0,1.0,1.0
170318356002012,1.0,2.0,1.0,1.0,1.0
170318356002013,1.0,2.0,1.0,1.0,1.0
170318356002014,1.0,2.0,1.0,1.0,1.0
170318356002015,1.0,2.0,1.0,1.0,1.0
170318356002016,1.0,2.0,1.0,1.0,1.0
170318356002017,1.0,2.0,1.0,1.0,1.0
170318356002018,0.0,2.0,2.0,0.0,1.0
170318356002019,1.0,2.0,1.0,1.0,1.0
170318356002020,1.0,2.0,1.0,1.0,1.0
170318356002021,1.0,2.0,1.0,1.0,1.0
170318356002022,1.0,2.0,1.0,1.0,1.0
170318356002023,0.0,1.0,1.0,1.0,1.0
170318356002024,0.0,1.0,1.0,1.0,1.0
170318356002025,0.0,1.0,1.0,1.0,1.0
170318356002026,0.0,1.0,1.0,1.0,1.0
170318356002027,0.0,1.0,1.0,1.0,1.0
170318356002028,1.0,1.0,1.0,2.0,1.0
170318356002029,0.0,1.0,1.0,1.0,1.0
170318356002030,0.0,2.0,2.0,1.0,1.0
170318356002031,1.0,2.0,1.0,2.0,1.0
170318356002032,1.0,2.0,1.0,2.0,1.0
170318357001000,2.0,3.0,0.0,1.0,2.0
170318357001001,1.0,3.0,0.0,0.0,2.0
170318357001002,1.0,3.0,0.0,0.0,2.0
170318357001003,1.0,3.0,0.0,0.0,2.0
170318357001004,0.0,3.0,0.0,0.0,2.0
170318357001005,1.0,4.0,1.0,1.0,2.0
170318357001006,1.0,4.0,1.0,1.0,2.0
170318358001000,2.0,4.0,2.0,1.0,3.0
170318358001001,2.0,4.0,1.0,1.0,3.0
170318358001002,2.0,4.0,2.0,1.0,3.0
170318358001003,2.0,4.0,2.0,1.0,3.0
170318358001004,2.0,4.0,2.0,1.0,3.0
170318358001005,2.0,4.0,2.0,1.0,2.0
170318358001006,2.0,5.0,2.0,1.0,2.0
170318358001007,2.0,5.0,2.0,1.0,2.0
170318358001008,2.0,5.0,2.0,1.0,3.0
170318358001009,2.0,4.0,2.0,1.0,3.0
170318358001010,2.0,4.0,2.0,1.0,3.0
170318358001011,2.0,4.0,2.0,1.0,3.0
170318358001012,2.0,4.0,2.0,1.0,3.0
170318358001013,2.0,4.0,2.0,1.0,3.0
170318358001014,1.0,4.0,2.0,1.0,3.0
170318358001015,1.0,4.0,2.0,1.0,3.0
170318358001016,1.0,5.0,2.0,1.0,3.0
170318358001017,1.0,4.0,2.0,1.0,3.0
170318358001018,2.0,4.0,2.0,1.0,3.0
170318358001019,2.0,4.0,2.0,1.0,3.0
170318358001020,2.0,4.0,2.0,1.0,3.0
170318358001021,1.0,6.0,2.0,1.0,3.0
170318358001022,1.0,6.0,2.0,1.0,3.0
170318358001023,1.0,5.0,2.0,1.0,3.0
170318358001024,1.0,5.0,2.0,1.0,3.0
170318358001025,1.0,3.0,2.0,1.0,3.0
170318358001026,1.0,4.0,2.0,1.0,3.0
170318359001000,2.0,3.0,0.0,0.0,3.0
170318359001001,2.0,2.0,0.0,0.0,3.0
170318359001002,2.0,2.0,0.0,0.0,2.0
170318359001003,2.0,2.0,0.0,0.0,2.0
170318359001004,2.0,2.0,0.0,0.0,2.0
170318359001005,1.0,2.0,0.0,0.0,2.0
170318359001006,1.0,3.0,0.0,0.0,2.0
170318359001007,1.0,3.0,0.0,0.0,2.0
170318359001008,1.0,2.0,0.0,0.0,2.0
170318359001009,1.0,4.0,0.0,0.0,2.0
170318359001010,1.0,4.0,0.0,0.0,2.0
170318359001011,1.0,4.0,0.0,0.0,2.0
170318359001012,1.0,4.0,0.0,0.0,2.0
170318359001013,1.0,4.0,0.0,0.0,2.0
170318359001014,1.0,4.0,0.0,0.0,2.0
170318359001015,1.0,4.0,0.0,0.0,2.0
170318359001016,1.0,4.0,0.0,0.0,2.0
170318359001017,1.0,4.0,0.0,0.0,2.0
170318359001018,1.0,3.0,0.0,0.0,2.0
170318359001019,1.0,2.0,0.0,0.0,2.0
170318359001020,1.0,5.0,0.0,0.0,2.0
170318359001021,1.0,4.0,0.0,0.0,2.0
170318359002000,1.0,4.0,0.0,0.0,2.0
170318359002001,1.0,4.0,0.0,0.0,2.0
170318359002002,1.0,4.0,0.0,0.0,2.0
170318359002003,2.0,4.0,0.0,0.0,3.0
170318359002004,2.0,4.0,0.0,0.0,3.0
170318359002005,1.0,4.0,0.0,0.0,3.0
170318359002006,1.0,4.0,0.0,0.0,3.0
170318359002007,2.0,5.0,1.0,1.0,3.0
170318359002008,2.0,5.0,1.0,1.0,3.0
170318359002009,2.0,4.0,1.0,1.0,3.0
170318359002010,1.0,4.0,0.0,0.0,3.0
170318359002011,1.0,4.0,0.0,0.0,2.0
170318359002012,1.0,4.0,0.0,0.0,3.0
170318359002013,1.0,4.0,0.0,0.0,3.0
170318359002014,2.0,4.0,0.0,0.0,3.0
170318359002015,1.0,4.0,0.0,0.0,2.0
170318359002016,1.0,4.0,0.0,0.0,3.0
170318359002017,1.0,4.0,0.0,0.0,3.0
170318359002018,1.0,4.0,0.0,0.0,3.0
170318359002019,1.0,4.0,0.0,0.0,3.0
170318359002020,1.0,4.0,0.0,0.0,2.0
170318359003000,2.0,5.0,1.0,1.0,3.0
170318359003001,2.0,5.0,1.0,1.0,3.0
170318359003002,2.0,5.0,1.0,1.0,3.0
170318359003003,2.0,4.0,1.0,1.0,3.0
170318359003004,2.0,4.0,1.0,1.0,3.0
170318359003005,1.0,4.0,0.0,0.0,2.0
170318359003006,1.0,4.0,0.0,0.0,2.0
170318359003007,1.0,4.0,0.0,0.0,2.0
170318359003008,1.0,4.0,0.0,0.0,2.0
170318359003009,2.0,5.0,2.0,1.0,2.0
170318359003010,2.0,5.0,2.0,1.0,2.0
170318359003011,2.0,5.0,1.0,1.0,2.0
170318359003012,2.0,5.0,1.0,1.0,2.0
170318359003013,2.0,5.0,1.0,1.0,2.0
170318359003014,2.0,4.0,1.0,1.0,2.0
170318359003015,2.0,5.0,1.0,1.0,3.0
170318359003016,2.0,5.0,2.0,1.0,2.0
170318359003017,2.0,4.0,2.0,1.0,2.0
170318360001000,2.0,4.0,1.0,1.0,3.0
170318360001001,2.0,4.0,1.0,1.0,3.0
170318360001002,2.0,4.0,1.0,1.0,3.0
170318360001003,2.0,4.0,2.0,1.0,3.0
170318360001004,2.0,4.0,2.0,1.0,3.0
170318360001005,2.0,4.0,2.0,1.0,3.0
170318360001006,2.0,4.0,1.0,1.0,3.0
170318360001007,1.0,4.0,2.0,1.0,3.0
170318360001008,1.0,4.0,2.0,1.0,3.0
170318360001009,1.0,5.0,2.0,1.0,3.0
170318360001010,1.0,4.0,2.0,1.0,3.0
170318360001011,2.0,4.0,2.0,1.0,3.0
170318360001012,1.0,4.0,2.0,1.0,3.0
170318360001013,1.0,5.0,2.0,1.0,3.0
170318360001014,1.0,4.0,2.0,1.0,3.0
170318360001015,1.0,5.0,2.0,1.0,3.0
170318360001016,1.0,5.0,2.0,1.0,3.0
170318360001017,2.0,4.0,2.0,1.0,3.0
170318360001018,2.0,4.0,1.0,1.0,3.0
170318360002000,2.0,4.0,1.0,1.0,3.0
170318360002001,2.0,4.0,1.0,1.0,3.0
170318360002002,1.0,4.0,1.0,1.0,3.0
170318360002003,1.0,4.0,1.0,1.0,3.0
170318360002004,1.0,5.0,1.0,1.0,3.0
170318360002005,1.0,4.0,1.0,1.0,3.0
170318360002006,1.0,4.0,1.0,1.0,3.0
170318360002007,1.0,4.0,1.0,1.0,3.0
170318360002008,1.0,4.0,1.0,1.0,3.0
170318360002009,1.0,5.0,1.0,1.0,3.0
170318360002010,1.0,5.0,1.0,1.0,3.0
170318360002011,1.0,4.0,1.0,1.0,3.0
170318360002012,1.0,5.0,2.0,1.0,3.0
170318360002013,1.0,5.0,2.0,1.0,3.0
170318360002014,1.0,5.0,2.0,1.0,3.0
170318360002015,1.0,5.0,1.0,1.0,3.0
170318360002016,1.0,5.0,2.0,1.0,3.0
170318360002017,1.0,5.0,2.0,1.0,3.0
170318360003000,1.0,5.0,1.0,1.0,3.0
170318360003001,1.0,5.0,1.0,1.0,3.0
170318360003002,1.0,5.0,1.0,1.0,2.0
170318360003003,1.0,4.0,1.0,1.0,3.0
170318360003004,1.0,4.0,1.0,1.0,3.0
170318360003005,1.0,4.0,1.0,1.0,3.0
170318360003006,1.0,5.0,1.0,1.0,3.0
170318360003007,1.0,5.0,1.0,1.0,3.0
170318360003008,1.0,5.0,1.0,1.0,3.0
170318360003009,1.0,4.0,1.0,1.0,3.0
170318360003010,1.0,4.0,1.0,1.0,3.0
170318360003011,1.0,4.0,1.0,1.0,3.0
170318360003012,1.0,4.0,1.0,1.0,3.0
170318360003013,1.0,4.0,1.0,1.0,3.0
170318360003014,1.0,5.0,1.0,1.0,3.0
170318360003015,1.0,5.0,1.0,1.0,3.0
170318360003016,1.0,5.0,2.0,1.0,3.0
170318360003017,1.0,5.0,2.0,1.0,3.0
170318360003018,1.0,5.0,2.0,1.0,3.0
170318360003019,1.0,5.0,2.0,1.0,3.0
170318360003020,1.0,5.0,1.0,1.0,3.0
170318360003021,1.0,5.0,1.0,1.0,3.0
170318360003022,1.0,5.0,1.0,1.0,3.0
170318360003023,1.0,5.0,1.0,1.0,3.0
170318360003024,1.0,5.0,2.0,1.0,3.0
170318361001000,1.0,4.0,1.0,2.0,2.0
170318361001001,1.0,4.0,1.0,2.0,2.0
170318361001002,1.0,4.0,1.0,1.0,2.0
170318361001003,1.0,4.0,1.0,1.0,2.0
170318361001004,1.0,4.0,1.0,1.0,2.0
170318361001005,1.0,4.0,1.0,1.0,2.0
170318361001006,1.0,4.0,1.0,1.0,2.0
170318361001007,1.0,4.0,1.0,1.0,2.0
170318361001008,1.0,4.0,1.0,1.0,2.0
170318361001009,1.0,4.0,1.0,2.0,2.0
170318361001010,1.0,4.0,1.0,2.0,2.0
170318361002000,1.0,3.0,1.0,1.0,2.0
170318361002001,1.0,2.0,1.0,1.0,1.0
170318361002002,1.0,2.0,1.0,1.0,1.0
170318361002003,1.0,2.0,1.0,1.0,2.0
170318361002004,1.0,1.0,1.0,1.0,1.0
170318361002005,1.0,2.0,1.0,1.0,1.0
170318361002006,1.0,2.0,1.0,2.0,1.0
170318361003000,1.0,4.0,2.0,2.0,2.0
170318361003001,1.0,4.0,2.0,2.0,2.0
170318361003002,1.0,4.0,1.0,2.0,2.0
170318361003003,1.0,5.0,2.0,2.0,1.0
170318362001000,2.0,1.0,1.0,2.0,1.0
170318362001001,2.0,2.0,2.0,2.0,1.0
170318362001002,2.0,3.0,2.0,2.0,1.0
170318362001003,2.0,2.0,2.0,2.0,1.0
170318362001004,2.0,3.0,1.0,2.0,1.0
170318362001005,2.0,3.0,1.0,2.0,1.0
170318362001006,2.0,4.0,1.0,2.0,1.0
170318362001007,2.0,4.0,1.0,2.0,1.0
170318362001008,2.0,4.0,1.0,2.0,1.0
170318362001009,2.0,2.0,1.0,2.0,1.0
170318362001010,2.0,3.0,1.0,2.0,1.0
170318362001011,2.0,2.0,2.0,2.0,1.0
170318362001012,2.0,2.0,2.0,2.0,1.0
170318362001013,2.0,2.0,2.0,2.0,1.0
170318362001014,2.0,2.0,1.0,2.0,1.0
170318362001015,1.0,1.0,1.0,1.0,1.0
170318362001016,1.0,1.0,2.0,1.0,1.0
170318362001017,2.0,2.0,1.0,2.0,1.0
170318362001018,2.0,2.0,1.0,2.0,1.0
170318362001019,1.0,1.0,1.0,1.0,1.0
170318362001020,1.0,1.0,1.0,1.0,1.0
170318362001021,2.0,2.0,1.0,2.0,1.0
170318362001022,2.0,2.0,1.0,2.0,1.0
170318362001023,2.0,3.0,1.0,2.0,1.0
170318362001024,1.0,1.0,0.0,1.0,0.0
170318362001025,2.0,2.0,1.0,2.0,1.0
170318362001026,2.0,1.0,1.0,2.0,1.0
170318362001027,1.0,1.0,0.0,1.0,0.0
170318363001000,1.0,4.0,2.0,2.0,1.0
170318363001001,1.0,4.0,2.0,2.0,1.0
170318363001002,1.0,4.0,2.0,2.0,1.0
170318363001003,1.0,4.0,2.0,2.0,1.0
170318363001004,1.0,4.0,2.0,2.0,1.0
170318363001005,1.0,4.0,2.0,2.0,1.0
170318363001006,1.0,4.0,2.0,2.0,1.0
170318363002000,1.0,4.0,2.0,2.0,1.0
170318363002001,1.0,4.0,2.0,2.0,1.0
170318363002002,1.0,4.0,2.0,2.0,1.0
170318363002003,1.0,4.0,2.0,2.0,1.0
170318363002004,1.0,4.0,2.0,2.0,1.0
170318363002005,1.0,4.0,2.0,2.0,1.0
170318364001001,0.0,4.0,1.0,0.0,1.0
170318364001002,0.0,3.0,1.0,0.0,0.0
170318364001003,0.0,2.0,1.0,0.0,1.0
170318364001004,0.0,2.0,1.0,0.0,1.0
170318364001005,0.0,2.0,1.0,0.0,1.0
170318364001006,0.0,3.0,1.0,0.0,1.0
170318364001007,0.0,0.0,0.0,0.0,0.0
170318364001008,0.0,4.0,1.0,0.0,2.0
170318364001009,0.0,4.0,1.0,0.0,2.0
170318364001010,0.0,4.0,1.0,0.0,2.0
170318364001011,0.0,3.0,1.0,0.0,0.0
170318364001012,0.0,4.0,1.0,0.0,1.0
170318364001013,0.0,4.0,1.0,0.0,1.0
170318364001014,0.0,4.0,1.0,0.0,2.0
170318364001015,0.0,4.0,1.0,0.0,2.0
170318364001016,0.0,4.0,1.0,0.0,2.0
170318364001017,0.0,4.0,1.0,0.0,2.0
170318364001018,0.0,4.0,1.0,0.0,2.0
170318364001019,0.0,4.0,1.0,0.0,2.0
170318364001020,0.0,4.0,1.0,0.0,2.0
170318364002000,0.0,4.0,1.0,0.0,2.0
170318364002001,1.0,5.0,1.0,0.0,2.0
170318364002002,0.0,4.0,1.0,0.0,2.0
170318364002003,0.0,4.0,1.0,0.0,2.0
170318364002004,0.0,4.0,1.0,0.0,2.0
170318364002005,0.0,4.0,1.0,0.0,2.0
170318364002006,0.0,4.0,1.0,0.0,2.0
170318364002007,0.0,4.0,1.0,0.0,2.0
170318364002008,0.0,4.0,1.0,0.0,2.0
170318364002009,0.0,4.0,1.0,0.0,2.0
170318364002010,0.0,4.0,1.0,0.0,2.0
170318364002011,0.0,4.0,1.0,0.0,2.0
170318364002012,0.0,4.0,1.0,0.0,2.0
170318364002013,0.0,4.0,1.0,0.0,2.0
170318364002014,0.0,4.0,1.0,0.0,2.0
170318364002015,0.0,4.0,1.0,0.0,2.0
170318364002016,0.0,4.0,1.0,0.0,2.0
170318364003000,1.0,5.0,1.0,0.0,2.0
170318364003001,1.0,4.0,1.0,0.0,2.0
170318364003002,1.0,4.0,1.0,0.0,2.0
170318364003003,1.0,5.0,1.0,0.0,2.0
170318364003004,0.0,4.0,1.0,0.0,2.0
170318364003005,1.0,4.0,1.0,0.0,2.0
170318364003006,0.0,4.0,1.0,0.0,2.0
170318364003007,0.0,4.0,1.0,0.0,2.0
170318364003008,1.0,4.0,1.0,0.0,2.0
170318364003009,1.0,4.0,1.0,0.0,2.0
170318364003010,1.0,4.0,1.0,0.0,2.0
170318364003011,1.0,4.0,1.0,0.0,2.0
170318364003012,,,,,
170318364003013,,,,,
170318364003014,0.0,4.0,1.0,0.0,2.0
170318364003015,1.0,4.0,1.0,1.0,2.0
170318364003016,1.0,4.0,1.0,1.0,2.0
170318364003017,1.0,4.0,1.0,1.0,2.0
170318364003018,1.0,4.0,1.0,1.0,2.0
170318364003019,1.0,4.0,1.0,1.0,2.0
170318364003020,0.0,4.0,1.0,0.0,2.0
170318364003021,0.0,4.0,1.0,0.0,2.0
170318364003022,0.0,4.0,1.0,0.0,2.0
170318364003023,0.0,4.0,1.0,0.0,2.0
170318364003024,0.0,4.0,1.0,0.0,2.0
170318364003025,0.0,4.0,1.0,0.0,2.0
170318364003026,1.0,4.0,1.0,1.0,2.0
170318364003027,1.0,4.0,1.0,1.0,2.0
170318364003028,1.0,4.0,1.0,1.0,2.0
170318364003029,1.0,4.0,1.0,1.0,2.0
170318365001001,1.0,3.0,0.0,0.0,3.0
170318365001002,1.0,3.0,0.0,0.0,2.0
170318365001003,1.0,3.0,0.0,0.0,2.0
170318365001004,1.0,3.0,0.0,0.0,3.0
170318365001005,1.0,3.0,0.0,0.0,3.0
170318365001006,1.0,3.0,1.0,0.0,2.0
170318365001007,1.0,3.0,1.0,0.0,2.0
170318365001008,1.0,3.0,1.0,0.0,2.0
170318365001009,1.0,3.0,1.0,0.0,2.0
170318365001010,1.0,3.0,0.0,0.0,2.0
170318365002001,1.0,3.0,0.0,0.0,2.0
170318365002002,1.0,3.0,0.0,0.0,2.0
170318365002003,1.0,3.0,0.0,0.0,2.0
170318365002004,1.0,3.0,1.0,0.0,2.0
170318365002005,1.0,4.0,1.0,0.0,2.0
170318365002006,1.0,4.0,1.0,0.0,2.0
170318365002007,1.0,4.0,1.0,0.0,2.0
170318365002008,1.0,5.0,1.0,0.0,2.0
170318365002009,1.0,5.0,1.0,0.0,2.0
170318365002010,1.0,5.0,1.0,0.0,2.0
170318365002011,1.0,3.0,1.0,0.0,2.0
170318365002012,1.0,5.0,1.0,0.0,3.0
170318365002013,1.0,5.0,1.0,0.0,2.0
170318365002014,1.0,5.0,1.0,0.0,1.0
170318365002015,1.0,4.0,1.0,0.0,1.0
170318365002016,1.0,3.0,1.0,0.0,1.0
170318365002017,1.0,3.0,1.0,0.0,1.0
170318365002018,1.0,2.0,1.0,0.0,1.0
170318365002019,1.0,5.0,1.0,0.0,1.0
170318365002020,1.0,5.0,1.0,0.0,2.0
170318365002021,1.0,5.0,1.0,0.0,2.0
170318366001000,0.0,9.0,1.0,3.0,2.0
170318366001001,0.0,9.0,1.0,3.0,2.0
170318366001002,0.0,9.0,1.0,4.0,2.0
170318366001003,0.0,9.0,1.0,4.0,3.0
170318366001004,0.0,8.0,1.0,3.0,3.0
170318366001005,0.0,9.0,1.0,3.0,3.0
170318366001006,0.0,8.0,1.0,2.0,3.0
170318366001007,0.0,8.0,1.0,3.0,3.0
170318366001008,0.0,9.0,2.0,3.0,3.0
170318366001009,0.0,8.0,2.0,2.0,3.0
170318366001010,0.0,8.0,1.0,2.0,2.0
170318366001011,0.0,8.0,1.0,3.0,3.0
170318366001012,0.0,8.0,1.0,3.0,3.0
170318366001013,0.0,8.0,1.0,2.0,3.0
170318366001014,0.0,8.0,1.0,2.0,3.0
170318366001015,0.0,8.0,1.0,2.0,2.0
170318366001016,0.0,9.0,1.0,2.0,2.0
170318366001017,0.0,8.0,1.0,2.0,2.0
170318366001018,0.0,9.0,1.0,2.0,2.0
170318366001019,0.0,9.0,1.0,2.0,2.0
170318366001020,0.0,9.0,1.0,2.0,2.0
170318366001021,0.0,8.0,1.0,2.0,2.0
170318366001022,0.0,8.0,1.0,2.0,2.0
170318366001023,0.0,7.0,1.0,2.0,2.0
170318366001024,0.0,7.0,1.0,2.0,2.0
170318366001025,0.0,7.0,1.0,2.0,2.0
170318366001026,0.0,8.0,1.0,2.0,2.0
170318366001027,0.0,10.0,1.0,2.0,2.0
170318366001028,0.0,8.0,1.0,2.0,2.0
170318366001029,0.0,8.0,1.0,2.0,2.0
170318366001030,0.0,8.0,2.0,2.0,3.0
170318366001031,0.0,7.0,1.0,2.0,2.0
170318366001032,0.0,7.0,1.0,2.0,2.0
170318366001033,0.0,8.0,1.0,2.0,2.0
170318366001034,0.0,8.0,1.0,2.0,2.0
170318366002000,0.0,10.0,1.0,4.0,2.0
170318366002001,0.0,10.0,1.0,4.0,2.0
170318366002002,0.0,10.0,1.0,4.0,2.0
170318366002003,0.0,10.0,1.0,4.0,2.0
170318366002004,0.0,10.0,1.0,3.0,3.0
170318366002005,0.0,10.0,1.0,3.0,4.0
170318366002006,0.0,9.0,1.0,2.0,3.0
170318366002007,0.0,10.0,1.0,3.0,3.0
170318366002008,0.0,10.0,1.0,4.0,2.0
170318366002009,0.0,9.0,1.0,3.0,3.0
170318366002010,0.0,9.0,1.0,4.0,3.0
170318366002011,0.0,10.0,1.0,3.0,3.0
170318366002012,0.0,9.0,1.0,2.0,3.0
170318366002013,0.0,9.0,1.0,2.0,3.0
170318366002014,0.0,9.0,1.0,3.0,3.0
170318366002015,0.0,9.0,1.0,3.0,3.0
170318366002016,0.0,9.0,1.0,3.0,3.0
170318366002017,0.0,9.0,1.0,3.0,3.0
170318366002018,0.0,9.0,1.0,3.0,3.0
170318366002019,0.0,9.0,1.0,2.0,3.0
170318366002020,0.0,9.0,1.0,2.0,3.0
170318366002021,0.0,9.0,1.0,2.0,3.0
170318366002022,0.0,9.0,1.0,2.0,3.0
170318366002023,0.0,9.0,1.0,2.0,3.0
170318366002024,0.0,9.0,1.0,2.0,3.0
170318366002025,0.0,9.0,1.0,2.0,3.0
170318366002026,0.0,9.0,1.0,2.0,2.0
170318366002027,0.0,9.0,1.0,2.0,2.0
170318366002028,0.0,8.0,1.0,2.0,2.0
170318366002029,0.0,9.0,1.0,2.0,2.0
170318366002030,0.0,9.0,1.0,2.0,2.0
170318367001000,0.0,8.0,1.0,2.0,2.0
170318367001001,0.0,8.0,1.0,2.0,2.0
170318367001002,0.0,8.0,1.0,2.0,2.0
170318367001003,0.0,7.0,1.0,3.0,2.0
170318367001004,0.0,7.0,1.0,2.0,2.0
170318367001005,0.0,8.0,1.0,2.0,2.0
170318367001006,0.0,7.0,1.0,2.0,2.0
170318367001007,0.0,6.0,1.0,2.0,2.0
170318367001008,0.0,8.0,1.0,2.0,2.0
170318367001009,0.0,7.0,1.0,2.0,2.0
170318367001010,0.0,7.0,1.0,2.0,2.0
170318367001011,0.0,6.0,1.0,3.0,2.0
170318367001012,0.0,7.0,1.0,3.0,2.0
170318367001013,0.0,7.0,1.0,2.0,2.0
170318367001014,0.0,7.0,1.0,2.0,2.0
170318367001015,0.0,7.0,1.0,2.0,2.0
170318367001016,0.0,7.0,1.0,2.0,2.0
170318367001017,0.0,7.0,1.0,2.0,2.0
170318367001018,0.0,8.0,2.0,2.0,2.0
170318367001019,0.0,7.0,2.0,3.0,2.0
170318367001020,0.0,7.0,2.0,3.0,2.0
170318367001021,0.0,7.0,2.0,3.0,2.0
170318367001022,0.0,7.0,2.0,3.0,2.0
170318367001023,0.0,7.0,2.0,3.0,2.0
170318367001024,0.0,6.0,2.0,3.0,2.0
170318367001025,0.0,6.0,2.0,3.0,2.0
170318367001026,0.0,7.0,2.0,3.0,2.0
170318367001027,0.0,7.0,2.0,3.0,2.0
170318367001028,0.0,7.0,2.0,3.0,2.0
170318367001029,0.0,6.0,2.0,3.0,2.0
170318367001030,0.0,6.0,2.0,3.0,2.0
170318367001031,0.0,7.0,2.0,3.0,2.0
170318367001032,0.0,7.0,2.0,3.0,2.0
170318367001033,0.0,7.0,2.0,3.0,2.0
170318367001034,0.0,7.0,2.0,3.0,2.0
170318367001035,0.0,6.0,2.0,3.0,2.0
170318367002000,0.0,10.0,1.0,4.0,2.0
170318367002001,0.0,9.0,2.0,3.0,2.0
170318367002002,0.0,10.0,1.0,3.0,2.0
170318367002003,0.0,8.0,2.0,2.0,3.0
170318367002004,0.0,8.0,2.0,3.0,3.0
170318367002005,0.0,7.0,2.0,2.0,2.0
170318367002006,0.0,8.0,2.0,2.0,2.0
170318367002007,0.0,8.0,2.0,2.0,2.0
170318367002008,0.0,7.0,2.0,2.0,2.0
170318367002009,0.0,8.0,2.0,2.0,2.0
170318367002010,0.0,7.0,2.0,2.0,2.0
170318367002011,0.0,7.0,2.0,2.0,2.0
170318367002012,0.0,7.0,2.0,2.0,2.0
170318367002013,0.0,7.0,2.0,2.0,2.0
170318367002014,0.0,7.0,2.0,2.0,2.0
170318367002015,0.0,8.0,2.0,2.0,2.0
170318367002016,0.0,8.0,2.0,2.0,2.0
170318367002017,0.0,8.0,2.0,2.0,2.0
